!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='8.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R04874	-4.0	6.1	8.5	0.1	298.15	
R04875	-7.5	5.8	8.5	0.1	298.15	
R04876	-12.1	1.9	8.5	0.1	298.15	
R04877	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04878	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04879	269.6	10.2	8.5	0.1	298.15	
R04880	14.6	2.0	8.5	0.1	298.15	
R04881	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04882	-54.4	2.2	8.5	0.1	298.15	
R04883	-53.5	2.2	8.5	0.1	298.15	
R04884	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04885	53.1	10.1	8.5	0.1	298.15	
R04886	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04887	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04888	-54.2	2.2	8.5	0.1	298.15	
R04889	-53.2	2.2	8.5	0.1	298.15	
R04890	-95.3	9.0	8.5	0.1	298.15	
R04891	-54.2	2.2	8.5	0.1	298.15	
R04892	-53.2	2.2	8.5	0.1	298.15	
R04893	-94.9	9.0	8.5	0.1	298.15	
R04894	-87.9	12.5	8.5	0.1	298.15	
R04895	-0.7	2.9	8.5	0.1	298.15	
R04899	203.9	3.6	8.5	0.1	298.15	
R04900	-29.3	9.4	8.5	0.1	298.15	
R04901	-6.7	3.1	8.5	0.1	298.15	
R04902	-434.8	7.0	8.5	0.1	298.15	
R04903	-54.3	2.2	8.5	0.1	298.15	
R04904	-179.2	8.5	8.5	0.1	298.15	
R04905	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04906	-128.5	10.9	8.5	0.1	298.15	
R04907	-210.7	13.5	8.5	0.1	298.15	
R04909	11.6	6.1	8.5	0.1	298.15	
R04910	-55.4	2.8	8.5	0.1	298.15	
R04911	-39.7	10.5	8.5	0.1	298.15	
R04913	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04914	-116.6	10.1	8.5	0.1	298.15	
R04915	-335.2	15.7	8.5	0.1	298.15	
R04916	-55.4	2.2	8.5	0.1	298.15	
R04917	-54.5	2.2	8.5	0.1	298.15	
R04918	2.7	6.1	8.5	0.1	298.15	
R04919	13.4	2.0	8.5	0.1	298.15	
R04920	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04921	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04922	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04923	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04924	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04925	144.9	15.3	8.5	0.1	298.15	
R04927	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04928	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04929	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04930	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04931	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04932	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04933	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04934	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04935	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04936	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04939	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04940	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04941	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04942	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04943	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04944	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04945	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04946	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04947	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04948	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04949	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04950	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04951	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04952	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04953	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04954	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04955	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04956	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04957	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04958	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04959	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04960	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04961	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04962	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04963	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04964	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04965	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04966	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04967	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04968	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04969	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04970	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04971	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04972	-7.6	24.5	8.5	0.1	298.15	
R04973	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04975	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04977	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04978	78.8	6.6	8.5	0.1	298.15	
R04979	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04980	-2460.4	20.5	8.5	0.1	298.15	
R04981	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04982	-372.9	11.8	8.5	0.1	298.15	
R04983	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04984	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04985	2.4	6.5	8.5	0.1	298.15	
R04986	-2.4	6.5	8.5	0.1	298.15	
R04987	-433.9	7.0	8.5	0.1	298.15	
R04988	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04989	-446.6	11.8	8.5	0.1	298.15	
R04990	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04993	nan	nan	8.5	0.1	298.15	uncertainty is too high
R04996	-54.1	2.2	8.5	0.1	298.15	
R04998	37.9	4.7	8.5	0.1	298.15	
R04999	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05000	-83.6	5.4	8.5	0.1	298.15	
R05001	-203.7	3.6	8.5	0.1	298.15	
R05002	-15.0	8.0	8.5	0.1	298.15	
R05010	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05030	-18.2	4.4	8.5	0.1	298.15	
R05032	-21.8	8.2	8.5	0.1	298.15	
R05035	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05036	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05037	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05038	-7.7	3.1	8.5	0.1	298.15	
R05039	-461.0	9.4	8.5	0.1	298.15	
R05040	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05041	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05043	0.0	0.0	8.5	0.1	298.15	
R05044	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05045	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05046	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05048	-5.6	2.4	8.5	0.1	298.15	
R05049	-56.6	2.2	8.5	0.1	298.15	
R05050	-54.1	2.2	8.5	0.1	298.15	
R05051	53.6	2.2	8.5	0.1	298.15	
R05052	-8.1	3.6	8.5	0.1	298.15	
R05053	5.9	3.6	8.5	0.1	298.15	
R05055	-3.6	4.3	8.5	0.1	298.15	
R05056	-56.0	7.1	8.5	0.1	298.15	
R05057	56.0	7.1	8.5	0.1	298.15	
R05058	-77.3	6.2	8.5	0.1	298.15	
R05059	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05060	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05061	-5.3	6.6	8.5	0.1	298.15	
R05062	45.1	10.5	8.5	0.1	298.15	
R05063	32.2	9.2	8.5	0.1	298.15	
R05064	-34.2	15.3	8.5	0.1	298.15	
R05066	14.6	2.0	8.5	0.1	298.15	
R05068	13.1	2.0	8.5	0.1	298.15	
R05069	0.0	0.0	8.5	0.1	298.15	
R05070	-35.5	2.7	8.5	0.1	298.15	
R05071	0.0	0.0	8.5	0.1	298.15	
R05072	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05074	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05075	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05076	-3.2	3.7	8.5	0.1	298.15	
R05077	51.7	3.5	8.5	0.1	298.15	
R05078	3.2	3.7	8.5	0.1	298.15	
R05079	74.3	5.3	8.5	0.1	298.15	
R05080	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05081	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05083	-27.0	4.2	8.5	0.1	298.15	
R05084	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05085	-8.1	3.6	8.5	0.1	298.15	
R05086	-13.3	2.4	8.5	0.1	298.15	
R05087	-11.0	6.1	8.5	0.1	298.15	
R05088	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05089	-220.6	4.5	8.5	0.1	298.15	
R05090	-313.6	34.6	8.5	0.1	298.15	
R05092	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05097	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05098	-95.0	7.6	8.5	0.1	298.15	
R05099	-54.4	2.2	8.5	0.1	298.15	
R05100	6.1	10.4	8.5	0.1	298.15	
R05102	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05105	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05106	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05107	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05108	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05109	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05110	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05111	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05112	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05113	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05114	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05115	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05116	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05117	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05118	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05119	-54.1	2.2	8.5	0.1	298.15	
R05120	-113.8	11.1	8.5	0.1	298.15	
R05121	45.1	10.5	8.5	0.1	298.15	
R05122	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05123	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05124	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05125	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05126	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05127	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05128	63.6	11.7	8.5	0.1	298.15	
R05129	-96.6	10.8	8.5	0.1	298.15	
R05130	-67.0	8.4	8.5	0.1	298.15	
R05131	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05132	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05133	33.9	5.0	8.5	0.1	298.15	
R05134	33.5	5.0	8.5	0.1	298.15	
R05135	-42.5	5.7	8.5	0.1	298.15	
R05136	-9.1	4.1	8.5	0.1	298.15	
R05137	-70.1	8.9	8.5	0.1	298.15	
R05138	71.2	2.8	8.5	0.1	298.15	
R05141	-13.4	3.5	8.5	0.1	298.15	
R05142	-13.4	3.5	8.5	0.1	298.15	
R05144	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05145	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05146	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05147	5.4	2.3	8.5	0.1	298.15	
R05148	-388.4	13.6	8.5	0.1	298.15	
R05149	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05150	-49.7	14.9	8.5	0.1	298.15	
R05151	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05152	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05153	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05154	-433.1	7.0	8.5	0.1	298.15	
R05155	-375.7	15.1	8.5	0.1	298.15	
R05156	-448.0	8.1	8.5	0.1	298.15	
R05157	-342.7	12.5	8.5	0.1	298.15	
R05158	-433.5	7.0	8.5	0.1	298.15	
R05162	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05163	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05164	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05165	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05166	-9.0	7.3	8.5	0.1	298.15	
R05167	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05168	-11.6	3.5	8.5	0.1	298.15	
R05169	-19.5	9.2	8.5	0.1	298.15	
R05170	-33.1	9.1	8.5	0.1	298.15	
R05171	-5.0	9.0	8.5	0.1	298.15	
R05172	18.7	3.1	8.5	0.1	298.15	
R05173	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05174	-86.9	6.6	8.5	0.1	298.15	
R05175	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05176	0.0	0.0	8.5	0.1	298.15	
R05177	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05179	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05180	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05181	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05182	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05183	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05185	-543.5	48.2	8.5	0.1	298.15	
R05198	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05199	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05202	37.2	2.7	8.5	0.1	298.15	
R05207	4.4	4.6	8.5	0.1	298.15	
R05209	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05210	443.7	7.8	8.5	0.1	298.15	
R05211	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05212	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05213	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05214	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05215	444.0	7.8	8.5	0.1	298.15	
R05216	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05217	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05218	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05219	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05220	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05221	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05222	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05223	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05224	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05225	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05226	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05227	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05228	1048.5	22.4	8.5	0.1	298.15	
R05229	447.0	9.3	8.5	0.1	298.15	
R05230	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05231	15.6	2.0	8.5	0.1	298.15	
R05232	14.6	2.0	8.5	0.1	298.15	
R05233	14.6	2.0	8.5	0.1	298.15	
R05234	14.6	2.0	8.5	0.1	298.15	
R05235	-54.1	2.2	8.5	0.1	298.15	
R05236	-55.5	4.5	8.5	0.1	298.15	
R05237	-126.8	2.3	8.5	0.1	298.15	
R05238	-126.8	2.3	8.5	0.1	298.15	
R05239	-112.1	13.3	8.5	0.1	298.15	
R05240	20.3	10.8	8.5	0.1	298.15	
R05241	-112.1	13.3	8.5	0.1	298.15	
R05243	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05244	-87.4	16.7	8.5	0.1	298.15	
R05245	-262.9	10.9	8.5	0.1	298.15	
R05246	-265.7	11.2	8.5	0.1	298.15	
R05247	-443.1	14.5	8.5	0.1	298.15	
R05248	-260.6	10.8	8.5	0.1	298.15	
R05249	-433.6	7.0	8.5	0.1	298.15	
R05250	434.3	7.0	8.5	0.1	298.15	
R05251	-184.9	2.2	8.5	0.1	298.15	
R05252	132.9	7.0	8.5	0.1	298.15	
R05255	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05256	-257.4	10.8	8.5	0.1	298.15	
R05257	-258.5	10.8	8.5	0.1	298.15	
R05258	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05259	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05260	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05261	-311.4	12.9	8.5	0.1	298.15	
R05262	-312.4	13.0	8.5	0.1	298.15	
R05263	-311.4	12.9	8.5	0.1	298.15	
R05264	-312.4	13.0	8.5	0.1	298.15	
R05265	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05266	-386.7	6.1	8.5	0.1	298.15	
R05267	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05268	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05269	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05270	-187.9	6.3	8.5	0.1	298.15	
R05271	14.6	2.0	8.5	0.1	298.15	
R05272	-55.3	2.2	8.5	0.1	298.15	
R05273	491.6	6.2	8.5	0.1	298.15	
R05274	-359.2	7.5	8.5	0.1	298.15	
R05275	19.5	10.8	8.5	0.1	298.15	
R05276	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05277	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05278	-328.0	10.5	8.5	0.1	298.15	
R05279	-376.5	8.1	8.5	0.1	298.15	
R05280	375.0	8.1	8.5	0.1	298.15	
R05281	-386.7	6.1	8.5	0.1	298.15	
R05282	14.6	2.0	8.5	0.1	298.15	
R05283	14.6	2.0	8.5	0.1	298.15	
R05284	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05285	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05286	-54.1	2.2	8.5	0.1	298.15	
R05287	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05288	-386.7	6.1	8.5	0.1	298.15	
R05289	-53.1	2.2	8.5	0.1	298.15	
R05290	-388.4	13.6	8.5	0.1	298.15	
R05291	-389.4	13.6	8.5	0.1	298.15	
R05292	-37.1	13.5	8.5	0.1	298.15	
R05293	-36.1	13.5	8.5	0.1	298.15	
R05294	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05295	-256.9	10.3	8.5	0.1	298.15	
R05296	-51.3	3.4	8.5	0.1	298.15	
R05297	-0.7	2.9	8.5	0.1	298.15	
R05298	-10.7	2.5	8.5	0.1	298.15	
R05299	-327.5	10.5	8.5	0.1	298.15	
R05300	-15.0	7.0	8.5	0.1	298.15	
R05301	-601.5	15.6	8.5	0.1	298.15	
R05302	-461.6	9.5	8.5	0.1	298.15	
R05303	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05304	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05305	12.1	1.9	8.5	0.1	298.15	
R05307	-38.7	4.9	8.5	0.1	298.15	
R05308	-94.8	13.4	8.5	0.1	298.15	
R05309	-37.0	13.5	8.5	0.1	298.15	
R05310	-84.3	12.4	8.5	0.1	298.15	
R05311	54.7	2.7	8.5	0.1	298.15	
R05312	-83.8	12.4	8.5	0.1	298.15	
R05313	-35.4	11.5	8.5	0.1	298.15	
R05314	-37.0	13.5	8.5	0.1	298.15	
R05315	-2.2	3.0	8.5	0.1	298.15	
R05316	27.9	7.0	8.5	0.1	298.15	
R05317	-91.9	12.5	8.5	0.1	298.15	
R05318	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05320	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05321	-388.1	6.9	8.5	0.1	298.15	
R05322	-388.1	6.9	8.5	0.1	298.15	
R05323	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05324	-71.2	5.3	8.5	0.1	298.15	
R05325	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05326	7.9	6.3	8.5	0.1	298.15	
R05328	-8.3	5.2	8.5	0.1	298.15	
R05329	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05330	26.0	6.4	8.5	0.1	298.15	
R05331	-84.2	27.5	8.5	0.1	298.15	
R05332	-25.4	7.7	8.5	0.1	298.15	
R05333	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05334	-94.1	9.0	8.5	0.1	298.15	
R05335	6.1	14.9	8.5	0.1	298.15	
R05336	-22.3	15.3	8.5	0.1	298.15	
R05337	0.0	3.8	8.5	0.1	298.15	
R05338	-26.5	3.3	8.5	0.1	298.15	
R05339	-14.2	3.3	8.5	0.1	298.15	
R05341	-208.0	16.5	8.5	0.1	298.15	
R05344	-486.6	6.1	8.5	0.1	298.15	
R05345	-245.2	3.4	8.5	0.1	298.15	
R05346	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05347	14.6	2.0	8.5	0.1	298.15	
R05348	14.6	2.0	8.5	0.1	298.15	
R05349	-2.2	3.0	8.5	0.1	298.15	
R05350	-1.2	3.1	8.5	0.1	298.15	
R05351	-49.0	7.3	8.5	0.1	298.15	
R05352	12.1	1.9	8.5	0.1	298.15	
R05353	-55.3	2.2	8.5	0.1	298.15	
R05354	-35.7	11.5	8.5	0.1	298.15	
R05355	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05356	6.7	8.2	8.5	0.1	298.15	
R05357	-58.0	11.0	8.5	0.1	298.15	
R05358	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05359	-67.6	8.5	8.5	0.1	298.15	
R05360	-51.7	5.0	8.5	0.1	298.15	
R05361	-67.4	6.1	8.5	0.1	298.15	
R05362	-60.8	3.2	8.5	0.1	298.15	
R05363	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05364	-60.8	3.2	8.5	0.1	298.15	
R05365	-61.6	5.0	8.5	0.1	298.15	
R05366	-73.1	5.3	8.5	0.1	298.15	
R05367	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05368	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05369	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05370	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05371	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05372	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05373	-19.5	7.0	8.5	0.1	298.15	
R05374	-10.1	6.1	8.5	0.1	298.15	
R05375	-1.2	6.5	8.5	0.1	298.15	
R05376	11.3	6.1	8.5	0.1	298.15	
R05377	-6.2	6.5	8.5	0.1	298.15	
R05378	-2.1	8.7	8.5	0.1	298.15	
R05379	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05380	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05381	16.3	9.5	8.5	0.1	298.15	
R05382	-36.1	15.7	8.5	0.1	298.15	
R05383	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05384	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05385	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05386	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05387	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05388	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05389	0.0	0.0	8.5	0.1	298.15	
R05390	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05391	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05392	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05393	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05394	16.3	7.0	8.5	0.1	298.15	
R05395	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05396	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05397	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05398	11.9	5.9	8.5	0.1	298.15	
R05399	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05400	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05401	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05402	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05403	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05404	-263.9	10.3	8.5	0.1	298.15	
R05405	-256.4	11.5	8.5	0.1	298.15	
R05406	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05407	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05408	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05409	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05410	-276.4	17.1	8.5	0.1	298.15	
R05411	-272.2	10.9	8.5	0.1	298.15	
R05412	-352.7	14.0	8.5	0.1	298.15	
R05413	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05414	-423.3	20.6	8.5	0.1	298.15	
R05415	-262.9	10.9	8.5	0.1	298.15	
R05416	-264.2	10.3	8.5	0.1	298.15	
R05417	-387.6	13.2	8.5	0.1	298.15	
R05418	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05419	-586.1	9.8	8.5	0.1	298.15	
R05420	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05421	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05422	-399.9	6.4	8.5	0.1	298.15	
R05423	-317.2	25.4	8.5	0.1	298.15	
R05424	-16.5	3.3	8.5	0.1	298.15	
R05425	-388.8	6.1	8.5	0.1	298.15	
R05426	-430.7	6.6	8.5	0.1	298.15	
R05427	-330.6	6.4	8.5	0.1	298.15	
R05428	-388.4	13.6	8.5	0.1	298.15	
R05429	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05430	-414.9	16.8	8.5	0.1	298.15	
R05431	-502.3	7.6	8.5	0.1	298.15	
R05432	-416.9	16.9	8.5	0.1	298.15	
R05433	-504.3	7.6	8.5	0.1	298.15	
R05434	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05435	-389.9	25.4	8.5	0.1	298.15	
R05436	-391.9	25.4	8.5	0.1	298.15	
R05437	-414.9	16.8	8.5	0.1	298.15	
R05438	-416.9	16.9	8.5	0.1	298.15	
R05439	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05440	-387.6	13.2	8.5	0.1	298.15	
R05441	-434.5	7.0	8.5	0.1	298.15	
R05442	-386.7	6.1	8.5	0.1	298.15	
R05443	-386.7	6.1	8.5	0.1	298.15	
R05444	-427.3	10.9	8.5	0.1	298.15	
R05445	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05446	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05447	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05448	-433.1	7.0	8.5	0.1	298.15	
R05449	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05450	-432.5	7.0	8.5	0.1	298.15	
R05451	9.4	16.6	8.5	0.1	298.15	
R05452	-15.8	15.3	8.5	0.1	298.15	
R05453	-45.8	3.2	8.5	0.1	298.15	
R05454	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05455	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05456	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05459	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05462	nan	nan	8.5	0.1	298.15	uncertainty is too high
R05463	-433.7	7.0	8.5	0.1	298.15	
