!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='7.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R05113	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05114	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05115	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05116	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05117	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05118	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05119	-37.0	2.2	7.0	0.1	298.15	
R05120	-96.9	11.1	7.0	0.1	298.15	
R05121	36.8	10.5	7.0	0.1	298.15	
R05122	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05123	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05124	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05125	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05126	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05127	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05128	71.9	11.7	7.0	0.1	298.15	
R05129	-95.9	10.8	7.0	0.1	298.15	
R05130	-67.0	8.4	7.0	0.1	298.15	
R05131	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05132	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05133	33.7	5.0	7.0	0.1	298.15	
R05134	33.6	5.0	7.0	0.1	298.15	
R05135	-34.0	5.7	7.0	0.1	298.15	
R05136	-9.9	4.1	7.0	0.1	298.15	
R05137	-71.9	8.9	7.0	0.1	298.15	
R05138	62.7	2.8	7.0	0.1	298.15	
R05141	-13.4	3.5	7.0	0.1	298.15	
R05142	-13.4	3.5	7.0	0.1	298.15	
R05144	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05145	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05146	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05147	14.2	2.3	7.0	0.1	298.15	
R05148	-397.0	13.6	7.0	0.1	298.15	
R05149	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05150	-41.2	14.9	7.0	0.1	298.15	
R05151	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05152	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05153	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05154	-441.3	7.0	7.0	0.1	298.15	
R05155	-367.4	15.1	7.0	0.1	298.15	
R05156	-463.2	8.1	7.0	0.1	298.15	
R05157	-351.2	12.5	7.0	0.1	298.15	
R05158	-441.4	7.0	7.0	0.1	298.15	
R05162	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05163	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05164	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05165	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05166	-9.0	7.3	7.0	0.1	298.15	
R05167	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05168	-7.5	3.5	7.0	0.1	298.15	
R05169	-34.9	9.2	7.0	0.1	298.15	
R05170	-32.3	9.1	7.0	0.1	298.15	
R05171	-18.7	9.0	7.0	0.1	298.15	
R05172	16.1	3.1	7.0	0.1	298.15	
R05173	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05174	-86.9	6.6	7.0	0.1	298.15	
R05175	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05176	0.0	0.0	7.0	0.1	298.15	
R05177	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05179	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05180	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05181	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05182	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05183	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05185	-507.4	48.2	7.0	0.1	298.15	
R05198	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05199	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05202	29.0	2.7	7.0	0.1	298.15	
R05207	3.5	4.6	7.0	0.1	298.15	
R05209	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05210	450.6	7.8	7.0	0.1	298.15	
R05211	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05212	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05213	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05214	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05215	450.6	7.8	7.0	0.1	298.15	
R05216	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05217	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05218	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05219	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05220	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05221	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05222	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05223	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05224	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05225	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05226	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05227	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05228	1048.6	22.4	7.0	0.1	298.15	
R05229	447.0	9.3	7.0	0.1	298.15	
R05230	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05231	24.1	2.0	7.0	0.1	298.15	
R05232	23.1	2.0	7.0	0.1	298.15	
R05233	23.1	2.0	7.0	0.1	298.15	
R05234	23.1	2.0	7.0	0.1	298.15	
R05235	-37.0	2.2	7.0	0.1	298.15	
R05236	-39.0	4.5	7.0	0.1	298.15	
R05237	-101.1	2.3	7.0	0.1	298.15	
R05238	-101.1	2.3	7.0	0.1	298.15	
R05239	-102.8	13.3	7.0	0.1	298.15	
R05240	29.0	10.8	7.0	0.1	298.15	
R05241	-102.8	13.3	7.0	0.1	298.15	
R05243	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05244	-95.7	16.7	7.0	0.1	298.15	
R05245	-255.1	10.9	7.0	0.1	298.15	
R05246	-256.7	11.2	7.0	0.1	298.15	
R05247	-451.7	14.5	7.0	0.1	298.15	
R05248	-252.2	10.8	7.0	0.1	298.15	
R05249	-442.3	7.0	7.0	0.1	298.15	
R05250	442.3	7.0	7.0	0.1	298.15	
R05251	-142.2	2.2	7.0	0.1	298.15	
R05252	107.2	7.0	7.0	0.1	298.15	
R05255	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05256	-252.9	10.8	7.0	0.1	298.15	
R05257	-253.1	10.8	7.0	0.1	298.15	
R05258	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05259	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05260	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05261	-320.0	12.9	7.0	0.1	298.15	
R05262	-321.0	13.0	7.0	0.1	298.15	
R05263	-320.0	12.9	7.0	0.1	298.15	
R05264	-321.0	13.0	7.0	0.1	298.15	
R05265	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05266	-395.3	6.1	7.0	0.1	298.15	
R05267	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05268	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05269	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05270	-187.9	6.3	7.0	0.1	298.15	
R05271	23.1	2.0	7.0	0.1	298.15	
R05272	-38.2	2.2	7.0	0.1	298.15	
R05273	496.4	6.2	7.0	0.1	298.15	
R05274	-367.2	7.5	7.0	0.1	298.15	
R05275	28.9	10.8	7.0	0.1	298.15	
R05276	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05277	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05278	-313.1	10.5	7.0	0.1	298.15	
R05279	-399.2	8.1	7.0	0.1	298.15	
R05280	399.1	8.1	7.0	0.1	298.15	
R05281	-395.3	6.1	7.0	0.1	298.15	
R05282	23.1	2.0	7.0	0.1	298.15	
R05283	23.1	2.0	7.0	0.1	298.15	
R05284	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05285	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05286	-37.0	2.2	7.0	0.1	298.15	
R05287	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05288	-395.3	6.1	7.0	0.1	298.15	
R05289	-36.0	2.2	7.0	0.1	298.15	
R05290	-397.0	13.6	7.0	0.1	298.15	
R05291	-398.0	13.6	7.0	0.1	298.15	
R05292	-36.7	13.5	7.0	0.1	298.15	
R05293	-35.8	13.5	7.0	0.1	298.15	
R05294	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05295	-248.7	10.3	7.0	0.1	298.15	
R05296	-42.8	3.4	7.0	0.1	298.15	
R05297	-0.7	2.9	7.0	0.1	298.15	
R05298	-10.7	2.5	7.0	0.1	298.15	
R05299	-310.7	10.5	7.0	0.1	298.15	
R05300	-6.5	7.0	7.0	0.1	298.15	
R05301	-601.6	15.6	7.0	0.1	298.15	
R05302	-461.5	9.5	7.0	0.1	298.15	
R05303	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05304	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05305	20.6	1.9	7.0	0.1	298.15	
R05307	-30.2	4.9	7.0	0.1	298.15	
R05308	-85.3	13.4	7.0	0.1	298.15	
R05309	-36.7	13.5	7.0	0.1	298.15	
R05310	-71.8	12.4	7.0	0.1	298.15	
R05311	63.3	2.7	7.0	0.1	298.15	
R05312	-71.7	12.4	7.0	0.1	298.15	
R05313	-26.5	11.5	7.0	0.1	298.15	
R05314	-36.7	13.5	7.0	0.1	298.15	
R05315	6.3	3.0	7.0	0.1	298.15	
R05316	5.7	7.0	7.0	0.1	298.15	
R05317	-86.3	12.5	7.0	0.1	298.15	
R05318	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05320	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05321	-396.7	6.9	7.0	0.1	298.15	
R05322	-396.7	6.9	7.0	0.1	298.15	
R05323	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05324	-63.6	5.3	7.0	0.1	298.15	
R05325	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05326	8.4	6.3	7.0	0.1	298.15	
R05328	-0.8	5.2	7.0	0.1	298.15	
R05329	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05330	26.7	6.4	7.0	0.1	298.15	
R05331	-102.8	27.5	7.0	0.1	298.15	
R05332	-18.5	7.7	7.0	0.1	298.15	
R05333	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05334	-93.3	9.0	7.0	0.1	298.15	
R05335	6.1	14.9	7.0	0.1	298.15	
R05336	-22.3	15.3	7.0	0.1	298.15	
R05337	0.0	3.8	7.0	0.1	298.15	
R05338	-26.4	3.3	7.0	0.1	298.15	
R05339	-14.1	3.3	7.0	0.1	298.15	
R05341	-208.0	16.5	7.0	0.1	298.15	
R05344	-469.5	6.1	7.0	0.1	298.15	
R05345	-228.1	3.4	7.0	0.1	298.15	
R05346	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05347	23.1	2.0	7.0	0.1	298.15	
R05348	23.1	2.0	7.0	0.1	298.15	
R05349	6.3	3.0	7.0	0.1	298.15	
R05350	7.3	3.1	7.0	0.1	298.15	
R05351	-41.0	7.3	7.0	0.1	298.15	
R05352	20.6	1.9	7.0	0.1	298.15	
R05353	-38.2	2.2	7.0	0.1	298.15	
R05354	-26.5	11.5	7.0	0.1	298.15	
R05355	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05356	8.1	8.2	7.0	0.1	298.15	
R05357	-57.7	11.0	7.0	0.1	298.15	
R05358	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05359	-59.1	8.5	7.0	0.1	298.15	
R05360	-50.6	5.0	7.0	0.1	298.15	
R05361	-58.5	6.1	7.0	0.1	298.15	
R05362	-52.2	3.2	7.0	0.1	298.15	
R05363	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05364	-52.2	3.2	7.0	0.1	298.15	
R05365	-53.1	5.0	7.0	0.1	298.15	
R05366	-64.6	5.3	7.0	0.1	298.15	
R05367	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05368	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05369	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05370	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05371	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05372	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05373	-28.1	7.0	7.0	0.1	298.15	
R05374	-18.6	6.1	7.0	0.1	298.15	
R05375	-9.7	6.5	7.0	0.1	298.15	
R05376	19.9	6.1	7.0	0.1	298.15	
R05377	-14.7	6.5	7.0	0.1	298.15	
R05378	-2.1	8.7	7.0	0.1	298.15	
R05379	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05380	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05381	16.4	9.5	7.0	0.1	298.15	
R05382	-37.6	15.7	7.0	0.1	298.15	
R05383	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05384	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05385	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05386	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05387	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05388	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05389	0.0	0.0	7.0	0.1	298.15	
R05390	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05391	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05392	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05393	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05394	7.7	7.0	7.0	0.1	298.15	
R05395	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05396	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05397	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05398	-5.2	5.9	7.0	0.1	298.15	
R05399	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05400	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05401	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05402	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05403	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05404	-255.9	10.3	7.0	0.1	298.15	
R05405	-251.2	11.5	7.0	0.1	298.15	
R05406	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05407	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05408	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05409	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05410	-268.5	17.1	7.0	0.1	298.15	
R05411	-257.5	10.9	7.0	0.1	298.15	
R05412	-344.7	14.0	7.0	0.1	298.15	
R05413	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05414	-431.1	20.6	7.0	0.1	298.15	
R05415	-255.1	10.9	7.0	0.1	298.15	
R05416	-255.9	10.3	7.0	0.1	298.15	
R05417	-396.2	13.2	7.0	0.1	298.15	
R05418	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05419	-597.0	9.8	7.0	0.1	298.15	
R05420	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05421	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05422	-408.4	6.4	7.0	0.1	298.15	
R05423	-325.8	25.4	7.0	0.1	298.15	
R05424	0.6	3.3	7.0	0.1	298.15	
R05425	-397.4	6.1	7.0	0.1	298.15	
R05426	-439.3	6.6	7.0	0.1	298.15	
R05427	-330.6	6.4	7.0	0.1	298.15	
R05428	-397.0	13.6	7.0	0.1	298.15	
R05429	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05430	-397.8	16.8	7.0	0.1	298.15	
R05431	-485.2	7.6	7.0	0.1	298.15	
R05432	-399.8	16.9	7.0	0.1	298.15	
R05433	-487.2	7.6	7.0	0.1	298.15	
R05434	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05435	-389.9	25.4	7.0	0.1	298.15	
R05436	-391.9	25.4	7.0	0.1	298.15	
R05437	-397.8	16.8	7.0	0.1	298.15	
R05438	-399.8	16.9	7.0	0.1	298.15	
R05439	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05440	-396.2	13.2	7.0	0.1	298.15	
R05441	-442.3	7.0	7.0	0.1	298.15	
R05442	-395.3	6.1	7.0	0.1	298.15	
R05443	-395.3	6.1	7.0	0.1	298.15	
R05444	-435.9	10.9	7.0	0.1	298.15	
R05445	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05446	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05447	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05448	-442.0	7.0	7.0	0.1	298.15	
R05449	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05450	-441.3	7.0	7.0	0.1	298.15	
R05451	15.8	16.6	7.0	0.1	298.15	
R05452	-9.4	15.3	7.0	0.1	298.15	
R05453	-30.7	3.2	7.0	0.1	298.15	
R05454	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05455	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05456	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05459	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05462	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05463	-441.8	7.0	7.0	0.1	298.15	
R05465	-121.7	13.5	7.0	0.1	298.15	
R05466	-449.2	9.2	7.0	0.1	298.15	
R05467	2.8	14.6	7.0	0.1	298.15	
R05468	-595.3	24.9	7.0	0.1	298.15	
R05469	-525.8	11.0	7.0	0.1	298.15	
R05470	-263.0	3.1	7.0	0.1	298.15	
R05471	-24.1	2.0	7.0	0.1	298.15	
R05472	-23.2	11.5	7.0	0.1	298.15	
R05473	-621.5	4.1	7.0	0.1	298.15	
R05474	11.8	6.5	7.0	0.1	298.15	
R05475	-423.2	9.2	7.0	0.1	298.15	
R05476	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05477	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05478	-3.9	2.9	7.0	0.1	298.15	
R05479	163.4	1.7	7.0	0.1	298.15	
R05480	266.0	6.4	7.0	0.1	298.15	
R05481	142.2	2.2	7.0	0.1	298.15	
R05482	-181.3	8.1	7.0	0.1	298.15	
R05483	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05484	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05485	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05486	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05487	-443.0	8.6	7.0	0.1	298.15	
R05488	-372.8	10.6	7.0	0.1	298.15	
R05489	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05490	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05491	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05492	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05493	-313.1	10.7	7.0	0.1	298.15	
R05495	-1.6	1.8	7.0	0.1	298.15	
R05496	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05497	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05498	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05499	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05500	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05501	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05502	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05503	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05504	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05505	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05506	-32.7	2.7	7.0	0.1	298.15	
R05507	-0.2	3.7	7.0	0.1	298.15	
R05508	3.4	15.2	7.0	0.1	298.15	
R05509	-4.9	15.3	7.0	0.1	298.15	
R05510	32.6	8.5	7.0	0.1	298.15	
R05511	93.3	12.8	7.0	0.1	298.15	
R05512	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05515	-23.1	2.0	7.0	0.1	298.15	
R05516	0.6	0.9	7.0	0.1	298.15	
R05518	-57.5	13.7	7.0	0.1	298.15	
R05519	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05520	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05521	-345.5	6.5	7.0	0.1	298.15	
R05522	-345.5	6.5	7.0	0.1	298.15	
R05526	-7.3	3.1	7.0	0.1	298.15	
R05527	0.0	0.0	7.0	0.1	298.15	
R05530	14.4	9.5	7.0	0.1	298.15	
R05531	-17.5	9.5	7.0	0.1	298.15	
R05532	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05533	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05534	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05535	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05536	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05537	-316.2	6.5	7.0	0.1	298.15	
R05538	10.3	5.3	7.0	0.1	298.15	
R05539	568.0	14.7	7.0	0.1	298.15	
R05540	555.4	13.7	7.0	0.1	298.15	
R05541	-422.7	9.2	7.0	0.1	298.15	
R05542	-422.7	9.2	7.0	0.1	298.15	
R05543	-115.6	25.0	7.0	0.1	298.15	
R05544	96.7	8.7	7.0	0.1	298.15	
R05545	-122.0	8.4	7.0	0.1	298.15	
R05546	76.4	21.3	7.0	0.1	298.15	
R05547	29.3	14.4	7.0	0.1	298.15	
R05548	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05549	12.0	9.9	7.0	0.1	298.15	
R05551	12.4	4.4	7.0	0.1	298.15	
R05552	-4.8	5.8	7.0	0.1	298.15	
R05553	-61.4	13.6	7.0	0.1	298.15	
R05554	-35.3	10.3	7.0	0.1	298.15	
R05555	-72.9	7.0	7.0	0.1	298.15	
R05558	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05559	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05560	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05561	-54.4	13.9	7.0	0.1	298.15	
R05562	-80.9	14.7	7.0	0.1	298.15	
R05563	-32.3	9.1	7.0	0.1	298.15	
R05564	-427.2	15.4	7.0	0.1	298.15	
R05565	-367.7	13.2	7.0	0.1	298.15	
R05566	-13.7	9.3	7.0	0.1	298.15	
R05567	-369.2	13.2	7.0	0.1	298.15	
R05568	-428.7	15.4	7.0	0.1	298.15	
R05569	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05570	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05571	14.2	2.3	7.0	0.1	298.15	
R05572	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05573	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05574	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05575	20.6	1.9	7.0	0.1	298.15	
R05576	9.6	15.3	7.0	0.1	298.15	
R05577	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05578	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05579	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05580	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05581	21.8	19.1	7.0	0.1	298.15	
R05582	-59.2	6.0	7.0	0.1	298.15	
R05583	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05584	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05585	23.6	4.9	7.0	0.1	298.15	
R05586	-32.7	2.7	7.0	0.1	298.15	
R05587	-26.9	5.6	7.0	0.1	298.15	
R05588	-3.1	15.4	7.0	0.1	298.15	
R05590	-11.0	4.4	7.0	0.1	298.15	
R05591	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05592	38.9	10.7	7.0	0.1	298.15	
R05593	49.9	10.2	7.0	0.1	298.15	
R05594	71.3	9.9	7.0	0.1	298.15	
R05595	5.6	15.7	7.0	0.1	298.15	
R05596	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05597	0.0	5.8	7.0	0.1	298.15	
R05598	-40.5	4.1	7.0	0.1	298.15	
R05599	3.2	3.7	7.0	0.1	298.15	
R05600	86.9	6.6	7.0	0.1	298.15	
R05601	-0.7	2.9	7.0	0.1	298.15	
R05602	102.3	19.5	7.0	0.1	298.15	
R05603	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05604	12.5	7.2	7.0	0.1	298.15	
R05605	15.5	4.1	7.0	0.1	298.15	
R05606	-37.4	7.3	7.0	0.1	298.15	
R05607	15.7	3.4	7.0	0.1	298.15	
R05608	-41.9	2.4	7.0	0.1	298.15	
R05609	40.5	21.6	7.0	0.1	298.15	
R05610	-15.5	19.7	7.0	0.1	298.15	
R05611	72.9	7.0	7.0	0.1	298.15	
R05612	-72.9	7.0	7.0	0.1	298.15	
R05613	-72.9	7.0	7.0	0.1	298.15	
R05614	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05615	-75.9	5.4	7.0	0.1	298.15	
R05616	-75.9	5.4	7.0	0.1	298.15	
R05617	-2767.2	29.4	7.0	0.1	298.15	
R05618	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05619	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05620	-9.5	15.3	7.0	0.1	298.15	
R05621	-341.5	15.9	7.0	0.1	298.15	
R05622	-342.5	15.9	7.0	0.1	298.15	
R05623	-213.1	8.3	7.0	0.1	298.15	
R05625	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05626	-12.6	2.4	7.0	0.1	298.15	
R05627	-26.8	2.5	7.0	0.1	298.15	
R05629	2.7	10.6	7.0	0.1	298.15	
R05630	2.7	10.6	7.0	0.1	298.15	
R05631	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05632	-452.4	9.4	7.0	0.1	298.15	
R05633	-4.7	9.4	7.0	0.1	298.15	
R05634	-5.3	8.1	7.0	0.1	298.15	
R05635	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05636	-29.0	6.7	7.0	0.1	298.15	
R05637	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05639	14.8	15.1	7.0	0.1	298.15	
R05640	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05641	61.8	2.5	7.0	0.1	298.15	
R05642	71.8	8.9	7.0	0.1	298.15	
R05643	-38.3	2.2	7.0	0.1	298.15	
R05644	-10.5	6.5	7.0	0.1	298.15	
R05645	1.4	4.5	7.0	0.1	298.15	
R05646	-9.3	2.7	7.0	0.1	298.15	
R05647	-9.5	2.4	7.0	0.1	298.15	
R05648	9.8	4.1	7.0	0.1	298.15	
R05649	-36.6	2.2	7.0	0.1	298.15	
R05650	-370.7	12.0	7.0	0.1	298.15	
R05651	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05652	0.0	3.8	7.0	0.1	298.15	
R05653	-397.0	33.7	7.0	0.1	298.15	
R05654	-368.9	35.3	7.0	0.1	298.15	
R05655	-441.3	7.0	7.0	0.1	298.15	
R05656	-72.4	34.2	7.0	0.1	298.15	
R05657	nan	nan	7.0	0.1	298.15	uncertainty is too high
R05658	17.7	31.1	7.0	0.1	298.15	
R05659	-45.5	4.0	7.0	0.1	298.15	
R05661	-14.6	2.4	7.0	0.1	298.15	
R05662	-13.7	8.2	7.0	0.1	298.15	
R05663	-36.0	2.2	7.0	0.1	298.15	
R05664	-36.0	2.2	7.0	0.1	298.15	
R05665	-397.0	13.6	7.0	0.1	298.15	
R05666	-203.2	3.6	7.0	0.1	298.15	
R05668	5.3	7.9	7.0	0.1	298.15	
R05669	-197.3	4.9	7.0	0.1	298.15	
R05670	288.3	4.2	7.0	0.1	298.15	
R05671	107.4	8.4	7.0	0.1	298.15	
