!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='5.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R05265	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05266	-407.1	6.1	5.0	0.1	298.15	
R05267	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05268	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05269	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05270	-187.9	6.3	5.0	0.1	298.15	
R05271	34.9	2.0	5.0	0.1	298.15	
R05272	-15.1	2.2	5.0	0.1	298.15	
R05273	497.5	6.2	5.0	0.1	298.15	
R05274	-379.0	7.5	5.0	0.1	298.15	
R05275	38.9	10.8	5.0	0.1	298.15	
R05276	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05277	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05278	-290.4	10.5	5.0	0.1	298.15	
R05279	-433.2	8.1	5.0	0.1	298.15	
R05280	432.7	8.1	5.0	0.1	298.15	
R05281	-407.1	6.1	5.0	0.1	298.15	
R05282	34.9	2.0	5.0	0.1	298.15	
R05283	35.2	2.0	5.0	0.1	298.15	
R05284	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05285	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05286	-13.8	2.2	5.0	0.1	298.15	
R05287	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05288	-407.1	6.1	5.0	0.1	298.15	
R05289	-12.6	2.2	5.0	0.1	298.15	
R05290	-408.6	13.6	5.0	0.1	298.15	
R05291	-410.0	13.6	5.0	0.1	298.15	
R05292	-36.3	13.5	5.0	0.1	298.15	
R05293	-34.8	13.5	5.0	0.1	298.15	
R05294	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05295	-237.3	10.3	5.0	0.1	298.15	
R05296	-31.6	3.4	5.0	0.1	298.15	
R05297	-0.7	2.9	5.0	0.1	298.15	
R05298	-10.7	2.5	5.0	0.1	298.15	
R05299	-288.5	10.5	5.0	0.1	298.15	
R05300	4.5	7.0	5.0	0.1	298.15	
R05301	-604.0	15.6	5.0	0.1	298.15	
R05302	-463.2	9.5	5.0	0.1	298.15	
R05303	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05304	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05305	32.6	1.9	5.0	0.1	298.15	
R05307	-17.8	4.9	5.0	0.1	298.15	
R05308	-68.4	13.4	5.0	0.1	298.15	
R05309	-36.3	13.5	5.0	0.1	298.15	
R05310	-59.7	12.4	5.0	0.1	298.15	
R05311	75.1	2.7	5.0	0.1	298.15	
R05312	-59.7	12.4	5.0	0.1	298.15	
R05313	-14.7	11.5	5.0	0.1	298.15	
R05314	-36.3	13.5	5.0	0.1	298.15	
R05315	18.2	3.0	5.0	0.1	298.15	
R05316	-17.9	7.0	5.0	0.1	298.15	
R05317	-85.3	12.5	5.0	0.1	298.15	
R05318	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05320	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05321	-408.5	6.9	5.0	0.1	298.15	
R05322	-408.5	6.9	5.0	0.1	298.15	
R05323	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05324	-60.7	5.3	5.0	0.1	298.15	
R05325	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05326	11.0	6.3	5.0	0.1	298.15	
R05328	2.9	5.2	5.0	0.1	298.15	
R05329	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05330	30.5	6.4	5.0	0.1	298.15	
R05331	-141.7	27.5	5.0	0.1	298.15	
R05332	-9.9	7.7	5.0	0.1	298.15	
R05333	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05334	-93.2	9.0	5.0	0.1	298.15	
R05335	6.1	14.9	5.0	0.1	298.15	
R05336	-22.3	15.3	5.0	0.1	298.15	
R05337	-2.2	3.8	5.0	0.1	298.15	
R05338	-26.4	3.3	5.0	0.1	298.15	
R05339	-12.9	3.3	5.0	0.1	298.15	
R05341	-208.0	16.5	5.0	0.1	298.15	
R05344	-446.6	6.1	5.0	0.1	298.15	
R05345	-205.3	3.4	5.0	0.1	298.15	
R05346	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05347	34.9	2.0	5.0	0.1	298.15	
R05348	34.9	2.0	5.0	0.1	298.15	
R05349	18.1	3.0	5.0	0.1	298.15	
R05350	19.6	3.1	5.0	0.1	298.15	
R05351	-28.6	7.3	5.0	0.1	298.15	
R05352	32.4	1.9	5.0	0.1	298.15	
R05353	-15.1	2.2	5.0	0.1	298.15	
R05354	-14.7	11.5	5.0	0.1	298.15	
R05355	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05356	18.6	8.2	5.0	0.1	298.15	
R05357	-57.7	11.0	5.0	0.1	298.15	
R05358	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05359	-47.9	8.5	5.0	0.1	298.15	
R05360	-41.7	5.0	5.0	0.1	298.15	
R05361	-47.2	6.1	5.0	0.1	298.15	
R05362	-41.5	3.2	5.0	0.1	298.15	
R05363	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05364	-41.7	3.2	5.0	0.1	298.15	
R05365	-42.6	5.0	5.0	0.1	298.15	
R05366	-53.9	5.3	5.0	0.1	298.15	
R05367	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05368	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05369	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05370	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05371	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05372	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05373	-43.2	7.0	5.0	0.1	298.15	
R05374	-30.1	6.1	5.0	0.1	298.15	
R05375	-19.0	6.5	5.0	0.1	298.15	
R05376	31.2	6.1	5.0	0.1	298.15	
R05377	-26.1	6.5	5.0	0.1	298.15	
R05378	-2.7	8.7	5.0	0.1	298.15	
R05379	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05380	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05381	16.4	9.5	5.0	0.1	298.15	
R05382	-37.6	15.7	5.0	0.1	298.15	
R05383	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05384	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05385	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05386	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05387	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05388	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05389	0.1	0.0	5.0	0.1	298.15	
R05390	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05391	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05392	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05393	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05394	-3.7	7.0	5.0	0.1	298.15	
R05395	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05396	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05397	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05398	-28.0	5.9	5.0	0.1	298.15	
R05399	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05400	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05401	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05402	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05403	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05404	-244.6	10.3	5.0	0.1	298.15	
R05405	-249.8	11.5	5.0	0.1	298.15	
R05406	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05407	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05408	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05409	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05410	-257.2	17.1	5.0	0.1	298.15	
R05411	-243.8	10.9	5.0	0.1	298.15	
R05412	-333.4	14.0	5.0	0.1	298.15	
R05413	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05414	-442.9	20.6	5.0	0.1	298.15	
R05415	-243.7	10.9	5.0	0.1	298.15	
R05416	-244.6	10.3	5.0	0.1	298.15	
R05417	-408.0	13.2	5.0	0.1	298.15	
R05418	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05419	-621.2	9.8	5.0	0.1	298.15	
R05420	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05421	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05422	-420.2	6.4	5.0	0.1	298.15	
R05423	-337.6	25.4	5.0	0.1	298.15	
R05424	23.4	3.3	5.0	0.1	298.15	
R05425	-409.2	6.1	5.0	0.1	298.15	
R05426	-451.1	6.6	5.0	0.1	298.15	
R05427	-330.6	6.4	5.0	0.1	298.15	
R05428	-408.7	13.6	5.0	0.1	298.15	
R05429	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05430	-375.8	16.8	5.0	0.1	298.15	
R05431	-463.2	7.6	5.0	0.1	298.15	
R05432	-378.6	16.9	5.0	0.1	298.15	
R05433	-466.0	7.6	5.0	0.1	298.15	
R05434	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05435	-390.7	25.4	5.0	0.1	298.15	
R05436	-393.5	25.4	5.0	0.1	298.15	
R05437	-375.8	16.8	5.0	0.1	298.15	
R05438	-378.6	16.9	5.0	0.1	298.15	
R05439	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05440	-408.0	13.2	5.0	0.1	298.15	
R05441	-454.5	7.0	5.0	0.1	298.15	
R05442	-407.1	6.1	5.0	0.1	298.15	
R05443	-407.1	6.1	5.0	0.1	298.15	
R05444	-447.7	10.9	5.0	0.1	298.15	
R05445	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05446	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05447	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05448	-455.9	7.0	5.0	0.1	298.15	
R05449	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05450	-453.0	7.0	5.0	0.1	298.15	
R05451	14.7	16.6	5.0	0.1	298.15	
R05452	-10.9	15.3	5.0	0.1	298.15	
R05453	-21.3	3.2	5.0	0.1	298.15	
R05454	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05455	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05456	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05459	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05462	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05463	-452.3	7.0	5.0	0.1	298.15	
R05465	-112.8	13.5	5.0	0.1	298.15	
R05466	-451.6	9.2	5.0	0.1	298.15	
R05467	11.3	14.6	5.0	0.1	298.15	
R05468	-597.8	24.9	5.0	0.1	298.15	
R05469	-528.2	11.0	5.0	0.1	298.15	
R05470	-217.3	3.1	5.0	0.1	298.15	
R05471	-36.4	2.0	5.0	0.1	298.15	
R05472	22.2	11.5	5.0	0.1	298.15	
R05473	-575.9	4.1	5.0	0.1	298.15	
R05474	-11.0	6.5	5.0	0.1	298.15	
R05475	-422.7	9.2	5.0	0.1	298.15	
R05476	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05477	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05478	-3.9	2.9	5.0	0.1	298.15	
R05479	174.9	1.7	5.0	0.1	298.15	
R05480	231.8	6.4	5.0	0.1	298.15	
R05481	85.2	2.2	5.0	0.1	298.15	
R05482	-252.9	8.1	5.0	0.1	298.15	
R05483	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05484	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05485	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05486	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05487	-454.4	8.6	5.0	0.1	298.15	
R05488	-419.4	10.6	5.0	0.1	298.15	
R05489	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05490	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05491	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05492	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05493	-313.0	10.7	5.0	0.1	298.15	
R05495	21.2	1.8	5.0	0.1	298.15	
R05496	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05497	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05498	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05499	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05500	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05501	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05502	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05503	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05504	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05505	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05506	-32.3	2.7	5.0	0.1	298.15	
R05507	0.3	3.7	5.0	0.1	298.15	
R05508	3.6	15.2	5.0	0.1	298.15	
R05509	-4.7	15.3	5.0	0.1	298.15	
R05510	44.0	8.5	5.0	0.1	298.15	
R05511	104.6	12.8	5.0	0.1	298.15	
R05512	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05515	-34.9	2.0	5.0	0.1	298.15	
R05516	0.6	0.9	5.0	0.1	298.15	
R05518	-57.5	13.7	5.0	0.1	298.15	
R05519	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05520	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05521	-368.4	6.5	5.0	0.1	298.15	
R05522	-368.4	6.5	5.0	0.1	298.15	
R05526	-19.6	3.1	5.0	0.1	298.15	
R05527	0.0	0.0	5.0	0.1	298.15	
R05530	11.6	9.5	5.0	0.1	298.15	
R05531	-14.0	9.5	5.0	0.1	298.15	
R05532	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05533	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05534	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05535	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05536	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05537	-352.2	6.5	5.0	0.1	298.15	
R05538	11.1	5.3	5.0	0.1	298.15	
R05539	476.8	14.7	5.0	0.1	298.15	
R05540	556.8	13.7	5.0	0.1	298.15	
R05541	-422.7	9.2	5.0	0.1	298.15	
R05542	-422.7	9.2	5.0	0.1	298.15	
R05543	-115.5	25.0	5.0	0.1	298.15	
R05544	98.1	8.7	5.0	0.1	298.15	
R05545	-100.5	8.4	5.0	0.1	298.15	
R05546	64.0	21.3	5.0	0.1	298.15	
R05547	29.1	14.4	5.0	0.1	298.15	
R05548	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05549	12.0	9.9	5.0	0.1	298.15	
R05551	13.0	4.4	5.0	0.1	298.15	
R05552	-4.8	5.8	5.0	0.1	298.15	
R05553	-50.6	13.6	5.0	0.1	298.15	
R05554	-33.3	10.3	5.0	0.1	298.15	
R05555	-69.5	7.0	5.0	0.1	298.15	
R05558	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05559	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05560	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05561	-43.0	13.9	5.0	0.1	298.15	
R05562	-92.3	14.7	5.0	0.1	298.15	
R05563	-32.4	9.1	5.0	0.1	298.15	
R05564	-431.5	15.4	5.0	0.1	298.15	
R05565	-371.0	13.2	5.0	0.1	298.15	
R05566	-10.6	9.3	5.0	0.1	298.15	
R05567	-370.9	13.2	5.0	0.1	298.15	
R05568	-431.3	15.4	5.0	0.1	298.15	
R05569	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05570	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05571	27.3	2.3	5.0	0.1	298.15	
R05572	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05573	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05574	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05575	32.6	1.9	5.0	0.1	298.15	
R05576	22.0	15.3	5.0	0.1	298.15	
R05577	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05578	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05579	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05580	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05581	33.8	19.1	5.0	0.1	298.15	
R05582	-45.1	6.0	5.0	0.1	298.15	
R05583	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05584	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05585	-10.4	4.9	5.0	0.1	298.15	
R05586	-32.4	2.7	5.0	0.1	298.15	
R05587	-26.2	5.6	5.0	0.1	298.15	
R05588	-2.6	15.4	5.0	0.1	298.15	
R05590	-1.8	4.4	5.0	0.1	298.15	
R05591	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05592	51.2	10.7	5.0	0.1	298.15	
R05593	62.3	10.2	5.0	0.1	298.15	
R05594	83.8	9.9	5.0	0.1	298.15	
R05595	7.8	15.7	5.0	0.1	298.15	
R05596	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05597	2.3	5.8	5.0	0.1	298.15	
R05598	-43.3	4.1	5.0	0.1	298.15	
R05599	3.3	3.7	5.0	0.1	298.15	
R05600	87.1	6.6	5.0	0.1	298.15	
R05601	-0.6	2.9	5.0	0.1	298.15	
R05602	102.5	19.5	5.0	0.1	298.15	
R05603	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05604	24.3	7.2	5.0	0.1	298.15	
R05605	15.5	4.1	5.0	0.1	298.15	
R05606	-37.4	7.3	5.0	0.1	298.15	
R05607	28.8	3.4	5.0	0.1	298.15	
R05608	-41.9	2.4	5.0	0.1	298.15	
R05609	40.6	21.6	5.0	0.1	298.15	
R05610	-15.5	19.7	5.0	0.1	298.15	
R05611	69.5	7.0	5.0	0.1	298.15	
R05612	-69.5	7.0	5.0	0.1	298.15	
R05613	-69.5	7.0	5.0	0.1	298.15	
R05614	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05615	-72.5	5.4	5.0	0.1	298.15	
R05616	-72.5	5.4	5.0	0.1	298.15	
R05617	-2204.7	29.4	5.0	0.1	298.15	
R05618	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05619	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05620	-13.2	15.3	5.0	0.1	298.15	
R05621	-353.1	15.9	5.0	0.1	298.15	
R05622	-354.6	15.9	5.0	0.1	298.15	
R05623	-214.4	8.3	5.0	0.1	298.15	
R05625	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05626	-9.7	2.4	5.0	0.1	298.15	
R05627	-21.9	2.5	5.0	0.1	298.15	
R05629	7.1	10.6	5.0	0.1	298.15	
R05630	7.1	10.6	5.0	0.1	298.15	
R05631	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05632	-475.5	9.4	5.0	0.1	298.15	
R05633	-8.4	9.4	5.0	0.1	298.15	
R05634	3.4	8.1	5.0	0.1	298.15	
R05635	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05636	-40.8	6.7	5.0	0.1	298.15	
R05637	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05639	27.0	15.1	5.0	0.1	298.15	
R05640	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05641	74.0	2.5	5.0	0.1	298.15	
R05642	72.0	8.9	5.0	0.1	298.15	
R05643	-16.7	2.2	5.0	0.1	298.15	
R05644	-14.9	6.5	5.0	0.1	298.15	
R05645	1.4	4.5	5.0	0.1	298.15	
R05646	-0.7	2.7	5.0	0.1	298.15	
R05647	-14.5	2.4	5.0	0.1	298.15	
R05648	10.0	4.1	5.0	0.1	298.15	
R05649	-13.8	2.2	5.0	0.1	298.15	
R05650	-359.4	12.0	5.0	0.1	298.15	
R05651	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05652	0.0	3.8	5.0	0.1	298.15	
R05653	-408.8	33.7	5.0	0.1	298.15	
R05654	-380.7	35.3	5.0	0.1	298.15	
R05655	-453.1	7.0	5.0	0.1	298.15	
R05656	-72.4	34.2	5.0	0.1	298.15	
R05657	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05658	17.7	31.1	5.0	0.1	298.15	
R05659	-45.2	4.0	5.0	0.1	298.15	
R05661	-8.4	2.4	5.0	0.1	298.15	
R05662	-8.4	8.2	5.0	0.1	298.15	
R05663	-12.5	2.2	5.0	0.1	298.15	
R05664	-12.5	2.2	5.0	0.1	298.15	
R05665	-408.7	13.6	5.0	0.1	298.15	
R05666	-203.2	3.6	5.0	0.1	298.15	
R05668	17.2	7.9	5.0	0.1	298.15	
R05669	-211.1	4.9	5.0	0.1	298.15	
R05670	240.5	4.2	5.0	0.1	298.15	
R05671	130.0	8.4	5.0	0.1	298.15	
R05672	-15.0	3.4	5.0	0.1	298.15	
R05673	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05674	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05675	876.6	2.1	5.0	0.1	298.15	
R05676	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05677	-5.3	3.5	5.0	0.1	298.15	
R05678	32.5	1.9	5.0	0.1	298.15	
R05679	32.0	2.9	5.0	0.1	298.15	
R05680	33.5	2.9	5.0	0.1	298.15	
R05681	34.4	1.9	5.0	0.1	298.15	
R05682	19.6	3.1	5.0	0.1	298.15	
R05683	32.5	1.9	5.0	0.1	298.15	
R05684	33.9	2.0	5.0	0.1	298.15	
R05685	34.9	2.0	5.0	0.1	298.15	
R05686	36.3	2.0	5.0	0.1	298.15	
R05687	31.9	11.5	5.0	0.1	298.15	
R05688	35.5	2.4	5.0	0.1	298.15	
R05689	32.5	1.9	5.0	0.1	298.15	
R05690	32.5	1.9	5.0	0.1	298.15	
R05691	19.6	3.1	5.0	0.1	298.15	
R05692	19.6	3.1	5.0	0.1	298.15	
R05693	32.4	1.9	5.0	0.1	298.15	
R05694	33.9	2.0	5.0	0.1	298.15	
R05695	-275.1	17.5	5.0	0.1	298.15	
R05696	-116.6	10.2	5.0	0.1	298.15	
R05697	-158.5	8.5	5.0	0.1	298.15	
R05698	-120.2	8.8	5.0	0.1	298.15	
R05699	-14.0	2.2	5.0	0.1	298.15	
R05700	-7.6	8.8	5.0	0.1	298.15	
R05701	-6.2	8.9	5.0	0.1	298.15	
R05702	72.6	3.5	5.0	0.1	298.15	
R05703	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05704	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05705	33.1	5.9	5.0	0.1	298.15	
R05706	34.5	5.9	5.0	0.1	298.15	
R05707	12.7	11.1	5.0	0.1	298.15	
R05708	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05711	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05712	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05713	40.2	8.6	5.0	0.1	298.15	
R05714	37.6	6.0	5.0	0.1	298.15	
R05715	29.7	4.0	5.0	0.1	298.15	
R05716	31.1	4.0	5.0	0.1	298.15	
R05717	16.4	7.6	5.0	0.1	298.15	
R05718	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05719	-316.0	15.7	5.0	0.1	298.15	
R05720	-359.1	15.1	5.0	0.1	298.15	
R05721	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05722	-449.2	9.2	5.0	0.1	298.15	
R05723	-507.9	9.8	5.0	0.1	298.15	
R05724	-477.5	20.1	5.0	0.1	298.15	
R05725	-478.9	20.1	5.0	0.1	298.15	
R05727	-422.9	6.5	5.0	0.1	298.15	
R05728	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05729	-430.8	8.8	5.0	0.1	298.15	
R05730	-430.8	8.8	5.0	0.1	298.15	
R05731	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05732	-454.6	7.0	5.0	0.1	298.15	
R05733	-448.6	6.7	5.0	0.1	298.15	
R05734	-497.8	6.2	5.0	0.1	298.15	
R05735	-12.3	8.2	5.0	0.1	298.15	
R05736	-408.5	6.1	5.0	0.1	298.15	
R05737	-450.0	6.7	5.0	0.1	298.15	
R05738	-499.3	6.2	5.0	0.1	298.15	
R05739	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05740	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05741	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05742	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05743	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05744	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05745	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05746	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05747	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05748	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05749	-48.6	18.5	5.0	0.1	298.15	
R05750	-48.6	18.5	5.0	0.1	298.15	
R05751	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05752	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05753	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05754	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05755	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05756	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05757	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05758	-26.7	4.3	5.0	0.1	298.15	
R05759	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05760	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05761	10.4	7.2	5.0	0.1	298.15	
R05762	10.4	7.2	5.0	0.1	298.15	
R05763	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05764	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05765	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05766	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05767	10.2	3.4	5.0	0.1	298.15	
R05768	-9.6	8.1	5.0	0.1	298.15	
R05769	-60.8	5.3	5.0	0.1	298.15	
R05771	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05772	-0.6	2.9	5.0	0.1	298.15	
R05773	-0.6	15.0	5.0	0.1	298.15	
R05774	-22.8	6.1	5.0	0.1	298.15	
R05775	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05776	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05777	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05778	-502.8	12.1	5.0	0.1	298.15	
R05779	-13.9	2.5	5.0	0.1	298.15	
R05780	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05781	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05782	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05783	-12.4	4.4	5.0	0.1	298.15	
R05784	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05788	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05789	-20.1	2.6	5.0	0.1	298.15	
R05790	-16.5	2.4	5.0	0.1	298.15	
R05791	-17.3	2.4	5.0	0.1	298.15	
R05792	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05793	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05794	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05795	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05798	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05799	-10.2	2.5	5.0	0.1	298.15	
R05800	-6.3	2.7	5.0	0.1	298.15	
R05801	-12.5	2.7	5.0	0.1	298.15	
R05802	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05803	nan	nan	5.0	0.1	298.15	uncertainty is too high
R05804	-4.4	0.9	5.0	0.1	298.15	
