!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='5.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R04557	73.2	2.8	5.5	0.1	298.15	
R04558	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04559	7.8	5.8	5.5	0.1	298.15	
R04560	4.8	5.8	5.5	0.1	298.15	
R04562	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04563	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04564	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04565	-56.0	7.1	5.5	0.1	298.15	
R04566	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04567	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04568	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04570	-372.4	9.6	5.5	0.1	298.15	
R04571	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04573	-25.0	3.3	5.5	0.1	298.15	
R04575	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04576	0.0	0.0	5.5	0.1	298.15	
R04577	-8.7	4.3	5.5	0.1	298.15	
R04578	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04579	-8.7	4.3	5.5	0.1	298.15	
R04580	-10.4	15.3	5.5	0.1	298.15	
R04581	-12.0	9.1	5.5	0.1	298.15	
R04582	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04583	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04584	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04586	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04587	-6.4	15.8	5.5	0.1	298.15	
R04588	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04589	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04590	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04591	-50.9	10.1	5.5	0.1	298.15	
R04592	34.8	6.7	5.5	0.1	298.15	
R04593	13.5	13.7	5.5	0.1	298.15	
R04594	-18.0	2.4	5.5	0.1	298.15	
R04596	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04597	-242.5	10.8	5.5	0.1	298.15	
R04598	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04599	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04600	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04601	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04602	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04603	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04604	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04606	-18.4	9.4	5.5	0.1	298.15	
R04607	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04608	2.3	7.0	5.5	0.1	298.15	
R04609	25.2	5.7	5.5	0.1	298.15	
R04610	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04611	-0.0	4.8	5.5	0.1	298.15	
R04613	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04615	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04616	-275.4	1.6	5.5	0.1	298.15	
R04617	-25.4	3.3	5.5	0.1	298.15	
R04618	-3.8	4.7	5.5	0.1	298.15	
R04619	-11.5	8.2	5.5	0.1	298.15	
R04620	-63.8	7.8	5.5	0.1	298.15	
R04621	16.1	4.0	5.5	0.1	298.15	
R04622	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04623	16.2	3.1	5.5	0.1	298.15	
R04630	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04631	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04632	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04633	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04634	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04635	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04636	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04638	-32.9	4.9	5.5	0.1	298.15	
R04639	63.4	11.8	5.5	0.1	298.15	
R04640	-4.4	2.4	5.5	0.1	298.15	
R04641	-24.7	3.8	5.5	0.1	298.15	
R04642	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04643	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04644	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04645	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04646	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04647	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04648	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04649	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04650	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04653	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04654	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04656	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04657	-0.8	2.7	5.5	0.1	298.15	
R04658	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04659	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04660	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04661	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04662	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04665	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04666	-66.5	8.8	5.5	0.1	298.15	
R04667	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04670	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04671	6.8	13.4	5.5	0.1	298.15	
R04672	2.8	3.7	5.5	0.1	298.15	
R04673	7.5	7.6	5.5	0.1	298.15	
R04674	-94.3	9.0	5.5	0.1	298.15	
R04675	-405.1	6.1	5.5	0.1	298.15	
R04676	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04678	-15.0	3.0	5.5	0.1	298.15	
R04681	15.0	3.0	5.5	0.1	298.15	
R04682	16.2	3.1	5.5	0.1	298.15	
R04683	-10.4	4.7	5.5	0.1	298.15	
R04684	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04685	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04686	0.0	0.0	5.5	0.1	298.15	
R04687	40.4	3.6	5.5	0.1	298.15	
R04688	41.6	3.6	5.5	0.1	298.15	
R04690	479.6	7.2	5.5	0.1	298.15	
R04691	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04692	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04693	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04694	459.4	7.8	5.5	0.1	298.15	
R04695	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04696	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04697	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04698	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04699	-417.7	6.4	5.5	0.1	298.15	
R04700	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04701	-106.2	14.6	5.5	0.1	298.15	
R04702	-451.2	7.0	5.5	0.1	298.15	
R04703	-163.8	12.9	5.5	0.1	298.15	
R04705	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04706	-163.8	12.9	5.5	0.1	298.15	
R04707	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04708	-451.2	7.0	5.5	0.1	298.15	
R04709	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04710	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04711	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04713	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04714	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04715	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04716	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04717	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04718	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04719	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04720	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04721	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04722	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04723	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04724	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04725	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04726	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04727	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04728	3.2	3.7	5.5	0.1	298.15	
R04729	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04730	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04731	-34.2	9.8	5.5	0.1	298.15	
R04732	20.8	6.5	5.5	0.1	298.15	
R04733	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04734	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04736	0.0	0.0	5.5	0.1	298.15	
R04737	29.4	1.9	5.5	0.1	298.15	
R04738	-0.4	2.9	5.5	0.1	298.15	
R04739	29.4	1.9	5.5	0.1	298.15	
R04740	-0.4	2.9	5.5	0.1	298.15	
R04741	29.4	1.9	5.5	0.1	298.15	
R04742	33.7	2.7	5.5	0.1	298.15	
R04743	29.4	1.9	5.5	0.1	298.15	
R04744	-0.4	2.9	5.5	0.1	298.15	
R04745	29.4	1.9	5.5	0.1	298.15	
R04746	-0.4	2.9	5.5	0.1	298.15	
R04747	33.9	2.7	5.5	0.1	298.15	
R04748	34.5	2.9	5.5	0.1	298.15	
R04749	0.9	5.8	5.5	0.1	298.15	
R04751	36.6	17.6	5.5	0.1	298.15	
R04753	73.2	2.8	5.5	0.1	298.15	
R04754	37.8	6.3	5.5	0.1	298.15	
R04756	0.0	0.0	5.5	0.1	298.15	
R04758	16.2	3.1	5.5	0.1	298.15	
R04759	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04760	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04761	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04762	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04763	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04764	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04768	-163.8	12.9	5.5	0.1	298.15	
R04769	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04770	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04771	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04772	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04773	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04774	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04775	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04776	-13.7	15.3	5.5	0.1	298.15	
R04777	-14.7	15.2	5.5	0.1	298.15	
R04779	-5.5	4.3	5.5	0.1	298.15	
R04780	-18.5	4.3	5.5	0.1	298.15	
R04781	3.3	3.7	5.5	0.1	298.15	
R04782	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04783	-13.4	5.2	5.5	0.1	298.15	
R04784	-70.2	6.8	5.5	0.1	298.15	
R04785	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04786	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04787	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04789	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04790	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04791	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04792	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04794	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04795	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04798	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04799	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04800	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04801	-208.0	16.5	5.5	0.1	298.15	
R04803	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04804	6.8	5.8	5.5	0.1	298.15	
R04805	31.8	2.0	5.5	0.1	298.15	
R04806	-405.1	6.1	5.5	0.1	298.15	
R04807	-405.1	6.1	5.5	0.1	298.15	
R04808	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04809	3.3	3.7	5.5	0.1	298.15	
R04810	29.4	1.9	5.5	0.1	298.15	
R04811	27.4	6.4	5.5	0.1	298.15	
R04812	29.4	1.9	5.5	0.1	298.15	
R04813	-3.3	3.7	5.5	0.1	298.15	
R04817	23.7	15.1	5.5	0.1	298.15	
R04818	15.0	3.0	5.5	0.1	298.15	
R04819	16.2	3.1	5.5	0.1	298.15	
R04823	23.7	15.1	5.5	0.1	298.15	
R04824	15.0	3.0	5.5	0.1	298.15	
R04825	16.2	3.1	5.5	0.1	298.15	
R04826	-418.3	6.4	5.5	0.1	298.15	
R04827	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04829	15.0	3.0	5.5	0.1	298.15	
R04830	-16.2	3.1	5.5	0.1	298.15	
R04831	29.4	1.9	5.5	0.1	298.15	
R04832	15.0	3.0	5.5	0.1	298.15	
R04833	16.2	3.1	5.5	0.1	298.15	
R04834	29.4	1.9	5.5	0.1	298.15	
R04835	15.0	3.0	5.5	0.1	298.15	
R04836	16.2	3.1	5.5	0.1	298.15	
R04837	15.0	3.0	5.5	0.1	298.15	
R04838	16.2	3.1	5.5	0.1	298.15	
R04840	16.2	3.1	5.5	0.1	298.15	
R04842	15.0	3.0	5.5	0.1	298.15	
R04843	16.2	3.1	5.5	0.1	298.15	
R04844	29.4	1.9	5.5	0.1	298.15	
R04845	15.0	3.0	5.5	0.1	298.15	
R04846	16.2	3.1	5.5	0.1	298.15	
R04847	29.4	1.9	5.5	0.1	298.15	
R04849	-15.0	3.0	5.5	0.1	298.15	
R04850	-401.8	8.6	5.5	0.1	298.15	
R04852	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04853	-419.6	6.5	5.5	0.1	298.15	
R04854	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04855	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04856	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04857	-9.6	11.3	5.5	0.1	298.15	
R04858	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04859	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04860	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04861	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04862	31.2	6.2	5.5	0.1	298.15	
R04863	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04864	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04866	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04867	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04868	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04869	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04870	-80.9	14.1	5.5	0.1	298.15	
R04872	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04874	-22.3	6.1	5.5	0.1	298.15	
R04875	9.7	5.8	5.5	0.1	298.15	
R04876	-29.6	1.9	5.5	0.1	298.15	
R04877	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04878	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04879	288.5	10.2	5.5	0.1	298.15	
R04880	31.8	2.0	5.5	0.1	298.15	
R04881	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04882	-19.7	2.2	5.5	0.1	298.15	
R04883	-18.6	2.2	5.5	0.1	298.15	
R04884	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04885	33.9	10.1	5.5	0.1	298.15	
R04886	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04887	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04888	-19.8	2.2	5.5	0.1	298.15	
R04889	-18.6	2.2	5.5	0.1	298.15	
R04890	-94.5	9.0	5.5	0.1	298.15	
R04891	-19.7	2.2	5.5	0.1	298.15	
R04892	-18.6	2.2	5.5	0.1	298.15	
R04893	-94.5	9.0	5.5	0.1	298.15	
R04894	-88.1	12.5	5.5	0.1	298.15	
R04895	-0.7	2.9	5.5	0.1	298.15	
R04899	203.0	3.6	5.5	0.1	298.15	
R04900	-18.4	9.4	5.5	0.1	298.15	
R04901	16.2	3.1	5.5	0.1	298.15	
R04902	-451.2	7.0	5.5	0.1	298.15	
R04903	-19.8	2.2	5.5	0.1	298.15	
R04904	-161.9	8.5	5.5	0.1	298.15	
R04905	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04906	-162.4	10.9	5.5	0.1	298.15	
R04907	-209.4	13.5	5.5	0.1	298.15	
R04909	29.6	6.1	5.5	0.1	298.15	
R04910	-73.2	2.8	5.5	0.1	298.15	
R04911	-22.8	10.5	5.5	0.1	298.15	
R04913	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04914	-116.4	10.1	5.5	0.1	298.15	
R04915	-318.6	15.7	5.5	0.1	298.15	
R04916	-21.0	2.2	5.5	0.1	298.15	
R04917	-19.8	2.2	5.5	0.1	298.15	
R04918	19.9	6.1	5.5	0.1	298.15	
R04919	33.1	2.0	5.5	0.1	298.15	
R04920	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04921	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04922	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04923	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04924	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04925	111.4	15.3	5.5	0.1	298.15	
R04927	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04928	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04929	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04930	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04931	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04932	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04933	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04934	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04935	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04936	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04939	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04940	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04941	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04942	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04943	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04944	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04945	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04946	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04947	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04948	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04949	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04950	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04951	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04952	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04953	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04954	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04955	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04956	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04957	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04958	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04959	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04960	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04961	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04962	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04963	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04964	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04965	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04966	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04967	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04968	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04969	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04970	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04971	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04972	-76.2	24.5	5.5	0.1	298.15	
R04973	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04975	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04977	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04978	76.1	6.6	5.5	0.1	298.15	
R04979	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04980	-1930.0	20.5	5.5	0.1	298.15	
R04981	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04982	-373.1	11.8	5.5	0.1	298.15	
R04983	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04984	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04985	19.5	6.5	5.5	0.1	298.15	
R04986	-19.5	6.5	5.5	0.1	298.15	
R04987	-451.2	7.0	5.5	0.1	298.15	
R04988	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04989	-430.0	11.8	5.5	0.1	298.15	
R04990	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04993	nan	nan	5.5	0.1	298.15	uncertainty is too high
R04996	-19.5	2.2	5.5	0.1	298.15	
R04998	38.7	4.7	5.5	0.1	298.15	
R04999	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05000	-72.7	5.4	5.5	0.1	298.15	
R05001	-203.1	3.6	5.5	0.1	298.15	
R05002	-5.2	8.0	5.5	0.1	298.15	
R05010	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05030	-9.4	4.4	5.5	0.1	298.15	
R05032	-9.9	8.2	5.5	0.1	298.15	
R05035	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05036	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05037	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05038	16.2	3.1	5.5	0.1	298.15	
R05039	-461.3	9.4	5.5	0.1	298.15	
R05040	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05041	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05043	0.0	0.0	5.5	0.1	298.15	
R05044	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05045	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05046	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05048	-5.8	2.4	5.5	0.1	298.15	
R05049	-21.8	2.2	5.5	0.1	298.15	
R05050	-18.1	2.2	5.5	0.1	298.15	
R05051	19.8	2.2	5.5	0.1	298.15	
R05052	-8.8	3.6	5.5	0.1	298.15	
R05053	7.1	3.6	5.5	0.1	298.15	
R05055	-2.7	4.3	5.5	0.1	298.15	
R05056	-56.0	7.1	5.5	0.1	298.15	
R05057	56.0	7.1	5.5	0.1	298.15	
R05058	-77.3	6.2	5.5	0.1	298.15	
R05059	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05060	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05061	-5.3	6.6	5.5	0.1	298.15	
R05062	33.2	10.5	5.5	0.1	298.15	
R05063	15.7	9.2	5.5	0.1	298.15	
R05064	-16.9	15.3	5.5	0.1	298.15	
R05066	31.9	2.0	5.5	0.1	298.15	
R05068	30.6	2.0	5.5	0.1	298.15	
R05069	0.0	0.0	5.5	0.1	298.15	
R05070	-35.5	2.7	5.5	0.1	298.15	
R05071	0.0	0.0	5.5	0.1	298.15	
R05072	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05074	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05075	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05076	-3.2	3.7	5.5	0.1	298.15	
R05077	17.8	3.5	5.5	0.1	298.15	
R05078	3.2	3.7	5.5	0.1	298.15	
R05079	5.4	5.3	5.5	0.1	298.15	
R05080	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05081	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05083	-16.2	4.2	5.5	0.1	298.15	
R05084	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05085	-8.4	3.6	5.5	0.1	298.15	
R05086	-15.2	2.4	5.5	0.1	298.15	
R05087	-29.6	6.1	5.5	0.1	298.15	
R05088	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05089	-185.0	4.5	5.5	0.1	298.15	
R05090	-520.3	34.6	5.5	0.1	298.15	
R05092	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05097	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05098	-78.0	7.6	5.5	0.1	298.15	
R05099	-19.8	2.2	5.5	0.1	298.15	
R05100	-10.9	10.4	5.5	0.1	298.15	
R05102	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05105	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05106	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05107	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05108	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05109	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05110	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05111	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05112	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05113	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05114	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05115	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05116	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05117	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05118	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05119	-19.8	2.2	5.5	0.1	298.15	
R05120	-84.8	11.1	5.5	0.1	298.15	
R05121	33.2	10.5	5.5	0.1	298.15	
R05122	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05123	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05124	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05125	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05126	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05127	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05128	80.4	11.7	5.5	0.1	298.15	
R05129	-96.3	10.8	5.5	0.1	298.15	
R05130	-67.0	8.4	5.5	0.1	298.15	
R05131	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05132	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05133	33.7	5.0	5.5	0.1	298.15	
R05134	33.6	5.0	5.5	0.1	298.15	
R05135	-26.9	5.7	5.5	0.1	298.15	
R05136	-10.0	4.1	5.5	0.1	298.15	
R05137	-72.0	8.9	5.5	0.1	298.15	
R05138	54.3	2.8	5.5	0.1	298.15	
R05141	-13.4	3.5	5.5	0.1	298.15	
R05142	-13.4	3.5	5.5	0.1	298.15	
R05144	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05145	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05146	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05147	24.0	2.3	5.5	0.1	298.15	
R05148	-405.6	13.6	5.5	0.1	298.15	
R05149	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05150	-32.3	14.9	5.5	0.1	298.15	
R05151	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05152	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05153	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05154	-450.0	7.0	5.5	0.1	298.15	
R05155	-360.2	15.1	5.5	0.1	298.15	
R05156	-480.4	8.1	5.5	0.1	298.15	
R05157	-359.9	12.5	5.5	0.1	298.15	
R05158	-450.0	7.0	5.5	0.1	298.15	
R05162	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05163	nan	nan	5.5	0.1	298.15	uncertainty is too high
R05164	nan	nan	5.5	0.1	298.15	uncertainty is too high
