!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='8.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R04568	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04570	-373.4	9.6	8.0	0.1	298.15	
R04571	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04573	-32.9	3.3	8.0	0.1	298.15	
R04575	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04576	0.0	0.0	8.0	0.1	298.15	
R04577	-16.8	4.3	8.0	0.1	298.15	
R04578	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04579	-16.8	4.3	8.0	0.1	298.15	
R04580	-13.5	15.3	8.0	0.1	298.15	
R04581	-19.0	9.1	8.0	0.1	298.15	
R04582	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04583	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04584	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04586	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04587	-8.7	15.8	8.0	0.1	298.15	
R04588	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04589	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04590	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04591	-74.9	10.1	8.0	0.1	298.15	
R04592	48.1	6.7	8.0	0.1	298.15	
R04593	22.6	13.7	8.0	0.1	298.15	
R04594	-13.7	2.4	8.0	0.1	298.15	
R04596	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04597	-256.6	10.8	8.0	0.1	298.15	
R04598	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04599	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04600	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04601	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04602	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04603	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04604	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04606	-26.5	9.4	8.0	0.1	298.15	
R04607	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04608	-11.4	7.0	8.0	0.1	298.15	
R04609	25.2	5.7	8.0	0.1	298.15	
R04610	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04611	-0.3	4.8	8.0	0.1	298.15	
R04613	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04615	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04616	-318.1	1.6	8.0	0.1	298.15	
R04617	-33.0	3.3	8.0	0.1	298.15	
R04618	-4.6	4.7	8.0	0.1	298.15	
R04619	-19.0	8.2	8.0	0.1	298.15	
R04620	-80.6	7.8	8.0	0.1	298.15	
R04621	14.5	4.0	8.0	0.1	298.15	
R04622	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04623	1.6	3.1	8.0	0.1	298.15	
R04630	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04631	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04632	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04633	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04634	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04635	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04636	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04638	-49.7	4.9	8.0	0.1	298.15	
R04639	63.3	11.8	8.0	0.1	298.15	
R04640	-5.8	2.4	8.0	0.1	298.15	
R04641	-16.4	3.8	8.0	0.1	298.15	
R04642	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04643	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04644	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04645	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04646	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04647	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04648	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04649	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04650	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04653	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04654	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04656	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04657	-14.8	2.7	8.0	0.1	298.15	
R04658	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04659	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04660	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04661	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04662	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04665	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04666	-38.4	8.8	8.0	0.1	298.15	
R04667	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04670	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04671	6.8	13.4	8.0	0.1	298.15	
R04672	2.8	3.7	8.0	0.1	298.15	
R04673	7.6	7.6	8.0	0.1	298.15	
R04674	-94.7	9.0	8.0	0.1	298.15	
R04675	-390.5	6.1	8.0	0.1	298.15	
R04676	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04678	-0.6	3.0	8.0	0.1	298.15	
R04681	0.6	3.0	8.0	0.1	298.15	
R04682	1.6	3.1	8.0	0.1	298.15	
R04683	-17.3	4.7	8.0	0.1	298.15	
R04684	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04685	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04686	0.0	0.0	8.0	0.1	298.15	
R04687	25.4	3.6	8.0	0.1	298.15	
R04688	26.4	3.6	8.0	0.1	298.15	
R04690	464.5	7.2	8.0	0.1	298.15	
R04691	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04692	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04693	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04694	445.5	7.8	8.0	0.1	298.15	
R04695	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04696	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04697	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04698	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04699	-403.7	6.4	8.0	0.1	298.15	
R04700	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04701	-106.2	14.6	8.0	0.1	298.15	
R04702	-436.8	7.0	8.0	0.1	298.15	
R04703	-149.6	12.9	8.0	0.1	298.15	
R04705	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04706	-149.6	12.9	8.0	0.1	298.15	
R04707	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04708	-436.7	7.0	8.0	0.1	298.15	
R04709	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04710	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04711	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04713	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04714	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04715	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04716	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04717	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04718	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04719	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04720	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04721	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04722	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04723	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04724	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04725	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04726	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04727	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04728	3.1	3.7	8.0	0.1	298.15	
R04729	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04730	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04731	-33.6	9.8	8.0	0.1	298.15	
R04732	2.9	6.5	8.0	0.1	298.15	
R04733	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04734	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04736	0.0	0.0	8.0	0.1	298.15	
R04737	14.6	1.9	8.0	0.1	298.15	
R04738	0.7	2.9	8.0	0.1	298.15	
R04739	14.6	1.9	8.0	0.1	298.15	
R04740	0.7	2.9	8.0	0.1	298.15	
R04741	14.6	1.9	8.0	0.1	298.15	
R04742	32.1	2.7	8.0	0.1	298.15	
R04743	14.6	1.9	8.0	0.1	298.15	
R04744	0.7	2.9	8.0	0.1	298.15	
R04745	14.6	1.9	8.0	0.1	298.15	
R04746	0.7	2.9	8.0	0.1	298.15	
R04747	32.1	2.7	8.0	0.1	298.15	
R04748	18.6	2.9	8.0	0.1	298.15	
R04749	1.0	5.8	8.0	0.1	298.15	
R04751	50.9	17.6	8.0	0.1	298.15	
R04753	58.5	2.8	8.0	0.1	298.15	
R04754	52.0	6.3	8.0	0.1	298.15	
R04756	0.0	0.0	8.0	0.1	298.15	
R04758	1.6	3.1	8.0	0.1	298.15	
R04759	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04760	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04761	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04762	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04763	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04764	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04768	-149.6	12.9	8.0	0.1	298.15	
R04769	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04770	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04771	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04772	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04773	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04774	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04775	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04776	-26.7	15.3	8.0	0.1	298.15	
R04777	-27.3	15.2	8.0	0.1	298.15	
R04779	-18.5	4.3	8.0	0.1	298.15	
R04780	-12.6	4.3	8.0	0.1	298.15	
R04781	3.2	3.7	8.0	0.1	298.15	
R04782	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04783	-13.4	5.2	8.0	0.1	298.15	
R04784	-70.1	6.8	8.0	0.1	298.15	
R04785	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04786	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04787	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04789	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04790	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04791	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04792	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04794	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04795	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04798	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04799	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04800	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04801	-208.0	16.5	8.0	0.1	298.15	
R04803	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04804	6.8	5.8	8.0	0.1	298.15	
R04805	17.4	2.0	8.0	0.1	298.15	
R04806	-390.5	6.1	8.0	0.1	298.15	
R04807	-390.5	6.1	8.0	0.1	298.15	
R04808	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04809	3.2	3.7	8.0	0.1	298.15	
R04810	14.9	1.9	8.0	0.1	298.15	
R04811	26.4	6.4	8.0	0.1	298.15	
R04812	14.9	1.9	8.0	0.1	298.15	
R04813	-3.2	3.7	8.0	0.1	298.15	
R04817	9.1	15.1	8.0	0.1	298.15	
R04818	0.6	3.0	8.0	0.1	298.15	
R04819	1.6	3.1	8.0	0.1	298.15	
R04823	9.1	15.1	8.0	0.1	298.15	
R04824	0.6	3.0	8.0	0.1	298.15	
R04825	1.6	3.1	8.0	0.1	298.15	
R04826	-403.7	6.4	8.0	0.1	298.15	
R04827	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04829	0.6	3.0	8.0	0.1	298.15	
R04830	-1.6	3.1	8.0	0.1	298.15	
R04831	14.9	1.9	8.0	0.1	298.15	
R04832	0.6	3.0	8.0	0.1	298.15	
R04833	1.6	3.1	8.0	0.1	298.15	
R04834	14.9	1.9	8.0	0.1	298.15	
R04835	0.6	3.0	8.0	0.1	298.15	
R04836	1.6	3.1	8.0	0.1	298.15	
R04837	0.6	3.0	8.0	0.1	298.15	
R04838	1.6	3.1	8.0	0.1	298.15	
R04840	1.6	3.1	8.0	0.1	298.15	
R04842	0.6	3.0	8.0	0.1	298.15	
R04843	1.6	3.1	8.0	0.1	298.15	
R04844	14.9	1.9	8.0	0.1	298.15	
R04845	0.6	3.0	8.0	0.1	298.15	
R04846	1.6	3.1	8.0	0.1	298.15	
R04847	14.9	1.9	8.0	0.1	298.15	
R04849	-0.6	3.0	8.0	0.1	298.15	
R04850	-373.3	8.6	8.0	0.1	298.15	
R04852	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04853	-405.0	6.5	8.0	0.1	298.15	
R04854	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04855	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04856	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04857	7.6	11.3	8.0	0.1	298.15	
R04858	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04859	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04860	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04861	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04862	16.5	6.2	8.0	0.1	298.15	
R04863	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04864	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04866	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04867	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04868	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04869	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04870	-132.5	14.1	8.0	0.1	298.15	
R04872	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04874	-6.9	6.1	8.0	0.1	298.15	
R04875	-4.6	5.8	8.0	0.1	298.15	
R04876	-14.9	1.9	8.0	0.1	298.15	
R04877	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04878	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04879	273.6	10.2	8.0	0.1	298.15	
R04880	17.4	2.0	8.0	0.1	298.15	
R04881	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04882	-48.5	2.2	8.0	0.1	298.15	
R04883	-47.6	2.2	8.0	0.1	298.15	
R04884	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04885	49.5	10.1	8.0	0.1	298.15	
R04886	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04887	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04888	-48.4	2.2	8.0	0.1	298.15	
R04889	-47.5	2.2	8.0	0.1	298.15	
R04890	-94.8	9.0	8.0	0.1	298.15	
R04891	-48.4	2.2	8.0	0.1	298.15	
R04892	-47.5	2.2	8.0	0.1	298.15	
R04893	-94.6	9.0	8.0	0.1	298.15	
R04894	-88.0	12.5	8.0	0.1	298.15	
R04895	-0.7	2.9	8.0	0.1	298.15	
R04899	203.4	3.6	8.0	0.1	298.15	
R04900	-26.5	9.4	8.0	0.1	298.15	
R04901	-1.3	3.1	8.0	0.1	298.15	
R04902	-437.0	7.0	8.0	0.1	298.15	
R04903	-48.5	2.2	8.0	0.1	298.15	
R04904	-176.2	8.5	8.0	0.1	298.15	
R04905	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04906	-134.0	10.9	8.0	0.1	298.15	
R04907	-209.8	13.5	8.0	0.1	298.15	
R04909	15.0	6.1	8.0	0.1	298.15	
R04910	-58.4	2.8	8.0	0.1	298.15	
R04911	-36.9	10.5	8.0	0.1	298.15	
R04913	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04914	-116.5	10.1	8.0	0.1	298.15	
R04915	-332.6	15.7	8.0	0.1	298.15	
R04916	-49.7	2.2	8.0	0.1	298.15	
R04917	-48.7	2.2	8.0	0.1	298.15	
R04918	5.6	6.1	8.0	0.1	298.15	
R04919	17.5	2.0	8.0	0.1	298.15	
R04920	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04921	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04922	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04923	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04924	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04925	139.4	15.3	8.0	0.1	298.15	
R04927	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04928	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04929	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04930	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04931	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04932	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04933	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04934	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04935	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04936	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04939	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04940	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04941	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04942	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04943	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04944	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04945	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04946	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04947	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04948	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04949	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04950	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04951	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04952	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04953	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04954	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04955	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04956	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04957	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04958	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04959	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04960	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04961	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04962	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04963	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04964	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04965	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04966	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04967	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04968	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04969	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04970	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04971	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04972	-19.0	24.5	8.0	0.1	298.15	
R04973	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04975	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04977	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04978	78.8	6.6	8.0	0.1	298.15	
R04979	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04980	-2371.9	20.5	8.0	0.1	298.15	
R04981	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04982	-373.0	11.8	8.0	0.1	298.15	
R04983	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04984	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04985	5.3	6.5	8.0	0.1	298.15	
R04986	-5.3	6.5	8.0	0.1	298.15	
R04987	-436.7	7.0	8.0	0.1	298.15	
R04988	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04989	-443.9	11.8	8.0	0.1	298.15	
R04990	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04993	nan	nan	8.0	0.1	298.15	uncertainty is too high
R04996	-48.4	2.2	8.0	0.1	298.15	
R04998	38.5	4.7	8.0	0.1	298.15	
R04999	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05000	-80.7	5.4	8.0	0.1	298.15	
R05001	-203.4	3.6	8.0	0.1	298.15	
R05002	-12.3	8.0	8.0	0.1	298.15	
R05010	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05030	-16.0	4.4	8.0	0.1	298.15	
R05032	-19.0	8.2	8.0	0.1	298.15	
R05035	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05036	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05037	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05038	-2.0	3.1	8.0	0.1	298.15	
R05039	-460.7	9.4	8.0	0.1	298.15	
R05040	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05041	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05043	0.0	0.0	8.0	0.1	298.15	
R05044	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05045	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05046	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05048	-5.7	2.4	8.0	0.1	298.15	
R05049	-50.9	2.2	8.0	0.1	298.15	
R05050	-48.4	2.2	8.0	0.1	298.15	
R05051	48.2	2.2	8.0	0.1	298.15	
R05052	-8.5	3.6	8.0	0.1	298.15	
R05053	6.4	3.6	8.0	0.1	298.15	
R05055	-3.1	4.3	8.0	0.1	298.15	
R05056	-56.0	7.1	8.0	0.1	298.15	
R05057	56.0	7.1	8.0	0.1	298.15	
R05058	-77.3	6.2	8.0	0.1	298.15	
R05059	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05060	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05061	-5.3	6.6	8.0	0.1	298.15	
R05062	42.1	10.5	8.0	0.1	298.15	
R05063	29.0	9.2	8.0	0.1	298.15	
R05064	-30.9	15.3	8.0	0.1	298.15	
R05066	17.4	2.0	8.0	0.1	298.15	
R05068	15.9	2.0	8.0	0.1	298.15	
R05069	0.0	0.0	8.0	0.1	298.15	
R05070	-35.5	2.7	8.0	0.1	298.15	
R05071	0.0	0.0	8.0	0.1	298.15	
R05072	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05074	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05075	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05076	-3.2	3.7	8.0	0.1	298.15	
R05077	46.2	3.5	8.0	0.1	298.15	
R05078	3.2	3.7	8.0	0.1	298.15	
R05079	62.6	5.3	8.0	0.1	298.15	
R05080	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05081	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05083	-24.2	4.2	8.0	0.1	298.15	
R05084	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05085	-9.1	3.6	8.0	0.1	298.15	
R05086	-13.5	2.4	8.0	0.1	298.15	
R05087	-14.7	6.1	8.0	0.1	298.15	
R05088	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05089	-214.0	4.5	8.0	0.1	298.15	
R05090	-348.7	34.6	8.0	0.1	298.15	
R05092	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05097	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05098	-92.1	7.6	8.0	0.1	298.15	
R05099	-48.7	2.2	8.0	0.1	298.15	
R05100	3.2	10.4	8.0	0.1	298.15	
R05102	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05105	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05106	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05107	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05108	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05109	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05110	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05111	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05112	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05113	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05114	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05115	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05116	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05117	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05118	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05119	-48.4	2.2	8.0	0.1	298.15	
R05120	-107.9	11.1	8.0	0.1	298.15	
R05121	42.1	10.5	8.0	0.1	298.15	
R05122	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05123	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05124	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05125	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05126	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05127	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05128	66.3	11.7	8.0	0.1	298.15	
R05129	-96.1	10.8	8.0	0.1	298.15	
R05130	-67.0	8.4	8.0	0.1	298.15	
R05131	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05132	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05133	33.7	5.0	8.0	0.1	298.15	
R05134	33.6	5.0	8.0	0.1	298.15	
R05135	-39.6	5.7	8.0	0.1	298.15	
R05136	-9.5	4.1	8.0	0.1	298.15	
R05137	-71.2	8.9	8.0	0.1	298.15	
R05138	68.4	2.8	8.0	0.1	298.15	
R05141	-13.4	3.5	8.0	0.1	298.15	
R05142	-13.4	3.5	8.0	0.1	298.15	
R05144	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05145	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05146	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05147	8.4	2.3	8.0	0.1	298.15	
R05148	-391.3	13.6	8.0	0.1	298.15	
R05149	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05150	-46.9	14.9	8.0	0.1	298.15	
R05151	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05152	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05153	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05154	-435.7	7.0	8.0	0.1	298.15	
R05155	-373.0	15.1	8.0	0.1	298.15	
R05156	-452.5	8.1	8.0	0.1	298.15	
R05157	-345.5	12.5	8.0	0.1	298.15	
R05158	-435.9	7.0	8.0	0.1	298.15	
R05162	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05163	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05164	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05165	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05166	-9.0	7.3	8.0	0.1	298.15	
R05167	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05168	-9.5	3.5	8.0	0.1	298.15	
R05169	-24.0	9.2	8.0	0.1	298.15	
R05170	-32.6	9.1	8.0	0.1	298.15	
R05171	-8.8	9.0	8.0	0.1	298.15	
R05172	17.4	3.1	8.0	0.1	298.15	
R05173	nan	nan	8.0	0.1	298.15	uncertainty is too high
R05174	-86.9	6.6	8.0	0.1	298.15	
R05175	nan	nan	8.0	0.1	298.15	uncertainty is too high
