!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='6.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R04893	-94.5	9.0	6.0	0.1	298.15	
R04894	-88.1	12.5	6.0	0.1	298.15	
R04895	-0.7	2.9	6.0	0.1	298.15	
R04899	203.1	3.6	6.0	0.1	298.15	
R04900	-18.7	9.4	6.0	0.1	298.15	
R04901	13.1	3.1	6.0	0.1	298.15	
R04902	-448.1	7.0	6.0	0.1	298.15	
R04903	-25.6	2.2	6.0	0.1	298.15	
R04904	-164.7	8.5	6.0	0.1	298.15	
R04905	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04906	-156.7	10.9	6.0	0.1	298.15	
R04907	-209.4	13.5	6.0	0.1	298.15	
R04909	26.8	6.1	6.0	0.1	298.15	
R04910	-70.1	2.8	6.0	0.1	298.15	
R04911	-25.6	10.5	6.0	0.1	298.15	
R04913	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04914	-116.4	10.1	6.0	0.1	298.15	
R04915	-321.3	15.7	6.0	0.1	298.15	
R04916	-26.8	2.2	6.0	0.1	298.15	
R04917	-25.7	2.2	6.0	0.1	298.15	
R04918	17.1	6.1	6.0	0.1	298.15	
R04919	30.0	2.0	6.0	0.1	298.15	
R04920	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04921	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04922	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04923	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04924	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04925	117.1	15.3	6.0	0.1	298.15	
R04927	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04928	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04929	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04930	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04931	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04932	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04933	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04934	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04935	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04936	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04939	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04940	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04941	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04942	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04943	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04944	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04945	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04946	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04947	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04948	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04949	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04950	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04951	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04952	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04953	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04954	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04955	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04956	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04957	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04958	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04959	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04960	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04961	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04962	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04963	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04964	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04965	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04966	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04967	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04968	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04969	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04970	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04971	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04972	-64.7	24.5	6.0	0.1	298.15	
R04973	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04975	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04977	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04978	77.5	6.6	6.0	0.1	298.15	
R04979	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04980	-2018.2	20.5	6.0	0.1	298.15	
R04981	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04982	-373.1	11.8	6.0	0.1	298.15	
R04983	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04984	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04985	16.7	6.5	6.0	0.1	298.15	
R04986	-16.7	6.5	6.0	0.1	298.15	
R04987	-448.1	7.0	6.0	0.1	298.15	
R04988	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04989	-432.6	11.8	6.0	0.1	298.15	
R04990	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04993	nan	nan	6.0	0.1	298.15	uncertainty is too high
R04996	-25.4	2.2	6.0	0.1	298.15	
R04998	38.7	4.7	6.0	0.1	298.15	
R04999	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05000	-73.2	5.4	6.0	0.1	298.15	
R05001	-203.1	3.6	6.0	0.1	298.15	
R05002	-5.5	8.0	6.0	0.1	298.15	
R05010	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05030	-9.5	4.4	6.0	0.1	298.15	
R05032	-10.9	8.2	6.0	0.1	298.15	
R05035	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05036	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05037	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05038	13.1	3.1	6.0	0.1	298.15	
R05039	-460.6	9.4	6.0	0.1	298.15	
R05040	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05041	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05043	0.0	0.0	6.0	0.1	298.15	
R05044	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05045	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05046	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05048	-5.8	2.4	6.0	0.1	298.15	
R05049	-27.8	2.2	6.0	0.1	298.15	
R05050	-24.2	2.2	6.0	0.1	298.15	
R05051	25.5	2.2	6.0	0.1	298.15	
R05052	-8.7	3.6	6.0	0.1	298.15	
R05053	6.8	3.6	6.0	0.1	298.15	
R05055	-2.8	4.3	6.0	0.1	298.15	
R05056	-56.0	7.1	6.0	0.1	298.15	
R05057	56.0	7.1	6.0	0.1	298.15	
R05058	-77.3	6.2	6.0	0.1	298.15	
R05059	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05060	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05061	-5.3	6.6	6.0	0.1	298.15	
R05062	33.7	10.5	6.0	0.1	298.15	
R05063	17.8	9.2	6.0	0.1	298.15	
R05064	-19.4	15.3	6.0	0.1	298.15	
R05066	28.9	2.0	6.0	0.1	298.15	
R05068	27.5	2.0	6.0	0.1	298.15	
R05069	0.0	0.0	6.0	0.1	298.15	
R05070	-35.5	2.7	6.0	0.1	298.15	
R05071	0.0	0.0	6.0	0.1	298.15	
R05072	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05074	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05075	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05076	-3.2	3.7	6.0	0.1	298.15	
R05077	23.5	3.5	6.0	0.1	298.15	
R05078	3.2	3.7	6.0	0.1	298.15	
R05079	16.9	5.3	6.0	0.1	298.15	
R05080	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05081	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05083	-16.5	4.2	6.0	0.1	298.15	
R05084	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05085	-8.9	3.6	6.0	0.1	298.15	
R05086	-14.9	2.4	6.0	0.1	298.15	
R05087	-26.8	6.1	6.0	0.1	298.15	
R05088	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05089	-190.7	4.5	6.0	0.1	298.15	
R05090	-486.1	34.6	6.0	0.1	298.15	
R05092	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05097	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05098	-80.7	7.6	6.0	0.1	298.15	
R05099	-25.7	2.2	6.0	0.1	298.15	
R05100	-8.1	10.4	6.0	0.1	298.15	
R05102	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05105	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05106	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05107	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05108	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05109	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05110	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05111	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05112	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05113	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05114	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05115	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05116	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05117	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05118	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05119	-25.5	2.2	6.0	0.1	298.15	
R05120	-88.1	11.1	6.0	0.1	298.15	
R05121	33.7	10.5	6.0	0.1	298.15	
R05122	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05123	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05124	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05125	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05126	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05127	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05128	77.5	11.7	6.0	0.1	298.15	
R05129	-96.0	10.8	6.0	0.1	298.15	
R05130	-67.0	8.4	6.0	0.1	298.15	
R05131	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05132	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05133	33.7	5.0	6.0	0.1	298.15	
R05134	33.6	5.0	6.0	0.1	298.15	
R05135	-28.7	5.7	6.0	0.1	298.15	
R05136	-10.0	4.1	6.0	0.1	298.15	
R05137	-72.0	8.9	6.0	0.1	298.15	
R05138	57.0	2.8	6.0	0.1	298.15	
R05141	-13.4	3.5	6.0	0.1	298.15	
R05142	-13.4	3.5	6.0	0.1	298.15	
R05144	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05145	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05146	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05147	20.6	2.3	6.0	0.1	298.15	
R05148	-402.7	13.6	6.0	0.1	298.15	
R05149	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05150	-35.4	14.9	6.0	0.1	298.15	
R05151	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05152	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05153	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05154	-447.1	7.0	6.0	0.1	298.15	
R05155	-362.2	15.1	6.0	0.1	298.15	
R05156	-474.6	8.1	6.0	0.1	298.15	
R05157	-357.0	12.5	6.0	0.1	298.15	
R05158	-447.1	7.0	6.0	0.1	298.15	
R05162	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05163	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05164	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05165	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05166	-9.1	7.3	6.0	0.1	298.15	
R05167	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05168	-7.0	3.5	6.0	0.1	298.15	
R05169	-46.2	9.2	6.0	0.1	298.15	
R05170	-32.3	9.1	6.0	0.1	298.15	
R05171	-29.8	9.0	6.0	0.1	298.15	
R05172	15.9	3.1	6.0	0.1	298.15	
R05173	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05174	-86.9	6.6	6.0	0.1	298.15	
R05175	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05176	0.0	0.0	6.0	0.1	298.15	
R05177	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05179	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05180	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05181	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05182	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05183	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05185	-530.1	48.2	6.0	0.1	298.15	
R05198	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05199	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05202	23.9	2.7	6.0	0.1	298.15	
R05207	3.1	4.6	6.0	0.1	298.15	
R05209	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05210	456.4	7.8	6.0	0.1	298.15	
R05211	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05212	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05213	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05214	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05215	456.4	7.8	6.0	0.1	298.15	
R05216	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05217	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05218	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05219	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05220	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05221	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05222	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05223	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05224	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05225	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05226	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05227	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05228	1049.2	22.4	6.0	0.1	298.15	
R05229	447.3	9.3	6.0	0.1	298.15	
R05230	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05231	30.0	2.0	6.0	0.1	298.15	
R05232	28.9	2.0	6.0	0.1	298.15	
R05233	28.9	2.0	6.0	0.1	298.15	
R05234	28.9	2.0	6.0	0.1	298.15	
R05235	-25.6	2.2	6.0	0.1	298.15	
R05236	-27.6	4.5	6.0	0.1	298.15	
R05237	-84.0	2.3	6.0	0.1	298.15	
R05238	-84.0	2.3	6.0	0.1	298.15	
R05239	-97.0	13.3	6.0	0.1	298.15	
R05240	34.8	10.8	6.0	0.1	298.15	
R05241	-97.0	13.3	6.0	0.1	298.15	
R05243	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05244	-101.5	16.7	6.0	0.1	298.15	
R05245	-249.4	10.9	6.0	0.1	298.15	
R05246	-251.0	11.2	6.0	0.1	298.15	
R05247	-457.5	14.5	6.0	0.1	298.15	
R05248	-246.6	10.8	6.0	0.1	298.15	
R05249	-448.1	7.0	6.0	0.1	298.15	
R05250	448.1	7.0	6.0	0.1	298.15	
R05251	-113.6	2.2	6.0	0.1	298.15	
R05252	90.1	7.0	6.0	0.1	298.15	
R05255	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05256	-247.7	10.8	6.0	0.1	298.15	
R05257	-247.7	10.8	6.0	0.1	298.15	
R05258	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05259	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05260	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05261	-325.7	12.9	6.0	0.1	298.15	
R05262	-326.8	13.0	6.0	0.1	298.15	
R05263	-325.7	12.9	6.0	0.1	298.15	
R05264	-326.8	13.0	6.0	0.1	298.15	
R05265	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05266	-401.0	6.1	6.0	0.1	298.15	
R05267	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05268	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05269	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05270	-187.9	6.3	6.0	0.1	298.15	
R05271	28.9	2.0	6.0	0.1	298.15	
R05272	-26.8	2.2	6.0	0.1	298.15	
R05273	496.9	6.2	6.0	0.1	298.15	
R05274	-373.0	7.5	6.0	0.1	298.15	
R05275	34.5	10.8	6.0	0.1	298.15	
R05276	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05277	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05278	-301.8	10.5	6.0	0.1	298.15	
R05279	-416.2	8.1	6.0	0.1	298.15	
R05280	416.1	8.1	6.0	0.1	298.15	
R05281	-401.0	6.1	6.0	0.1	298.15	
R05282	28.9	2.0	6.0	0.1	298.15	
R05283	28.9	2.0	6.0	0.1	298.15	
R05284	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05285	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05286	-25.5	2.2	6.0	0.1	298.15	
R05287	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05288	-401.0	6.1	6.0	0.1	298.15	
R05289	-24.5	2.2	6.0	0.1	298.15	
R05290	-402.7	13.6	6.0	0.1	298.15	
R05291	-403.8	13.6	6.0	0.1	298.15	
R05292	-36.7	13.5	6.0	0.1	298.15	
R05293	-35.6	13.5	6.0	0.1	298.15	
R05294	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05295	-243.0	10.3	6.0	0.1	298.15	
R05296	-37.1	3.4	6.0	0.1	298.15	
R05297	-0.7	2.9	6.0	0.1	298.15	
R05298	-10.7	2.5	6.0	0.1	298.15	
R05299	-299.4	10.5	6.0	0.1	298.15	
R05300	-0.8	7.0	6.0	0.1	298.15	
R05301	-601.9	15.6	6.0	0.1	298.15	
R05302	-461.7	9.5	6.0	0.1	298.15	
R05303	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05304	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05305	26.4	1.9	6.0	0.1	298.15	
R05307	-24.3	4.9	6.0	0.1	298.15	
R05308	-78.4	13.4	6.0	0.1	298.15	
R05309	-36.7	13.5	6.0	0.1	298.15	
R05310	-65.8	12.4	6.0	0.1	298.15	
R05311	69.0	2.7	6.0	0.1	298.15	
R05312	-65.7	12.4	6.0	0.1	298.15	
R05313	-20.8	11.5	6.0	0.1	298.15	
R05314	-36.7	13.5	6.0	0.1	298.15	
R05315	12.1	3.0	6.0	0.1	298.15	
R05316	-6.2	7.0	6.0	0.1	298.15	
R05317	-85.4	12.5	6.0	0.1	298.15	
R05318	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05320	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05321	-402.4	6.9	6.0	0.1	298.15	
R05322	-402.4	6.9	6.0	0.1	298.15	
R05323	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05324	-61.1	5.3	6.0	0.1	298.15	
R05325	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05326	10.0	6.3	6.0	0.1	298.15	
R05328	1.9	5.2	6.0	0.1	298.15	
R05329	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05330	27.4	6.4	6.0	0.1	298.15	
R05331	-120.0	27.5	6.0	0.1	298.15	
R05332	-12.9	7.7	6.0	0.1	298.15	
R05333	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05334	-93.2	9.0	6.0	0.1	298.15	
R05335	6.1	14.9	6.0	0.1	298.15	
R05336	-22.3	15.3	6.0	0.1	298.15	
R05337	-0.4	3.8	6.0	0.1	298.15	
R05338	-26.4	3.3	6.0	0.1	298.15	
R05339	-13.5	3.3	6.0	0.1	298.15	
R05341	-208.0	16.5	6.0	0.1	298.15	
R05344	-458.0	6.1	6.0	0.1	298.15	
R05345	-216.7	3.4	6.0	0.1	298.15	
R05346	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05347	28.9	2.0	6.0	0.1	298.15	
R05348	28.9	2.0	6.0	0.1	298.15	
R05349	12.1	3.0	6.0	0.1	298.15	
R05350	13.1	3.1	6.0	0.1	298.15	
R05351	-35.2	7.3	6.0	0.1	298.15	
R05352	26.4	1.9	6.0	0.1	298.15	
R05353	-26.8	2.2	6.0	0.1	298.15	
R05354	-20.8	11.5	6.0	0.1	298.15	
R05355	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05356	12.2	8.2	6.0	0.1	298.15	
R05357	-57.7	11.0	6.0	0.1	298.15	
R05358	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05359	-53.4	8.5	6.0	0.1	298.15	
R05360	-47.0	5.0	6.0	0.1	298.15	
R05361	-52.8	6.1	6.0	0.1	298.15	
R05362	-46.6	3.2	6.0	0.1	298.15	
R05363	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05364	-46.6	3.2	6.0	0.1	298.15	
R05365	-47.5	5.0	6.0	0.1	298.15	
R05366	-59.0	5.3	6.0	0.1	298.15	
R05367	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05368	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05369	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05370	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05371	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05372	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05373	-34.3	7.0	6.0	0.1	298.15	
R05374	-24.3	6.1	6.0	0.1	298.15	
R05375	-15.2	6.5	6.0	0.1	298.15	
R05376	25.6	6.1	6.0	0.1	298.15	
R05377	-20.4	6.5	6.0	0.1	298.15	
R05378	-2.3	8.7	6.0	0.1	298.15	
R05379	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05380	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05381	16.4	9.5	6.0	0.1	298.15	
R05382	-37.6	15.7	6.0	0.1	298.15	
R05383	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05384	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05385	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05386	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05387	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05388	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05389	0.0	0.0	6.0	0.1	298.15	
R05390	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05391	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05392	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05393	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05394	2.0	7.0	6.0	0.1	298.15	
R05395	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05396	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05397	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05398	-16.6	5.9	6.0	0.1	298.15	
R05399	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05400	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05401	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05402	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05403	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05404	-250.3	10.3	6.0	0.1	298.15	
R05405	-250.5	11.5	6.0	0.1	298.15	
R05406	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05407	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05408	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05409	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05410	-262.8	17.1	6.0	0.1	298.15	
R05411	-249.8	10.9	6.0	0.1	298.15	
R05412	-339.1	14.0	6.0	0.1	298.15	
R05413	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05414	-436.8	20.6	6.0	0.1	298.15	
R05415	-249.4	10.9	6.0	0.1	298.15	
R05416	-250.3	10.3	6.0	0.1	298.15	
R05417	-401.9	13.2	6.0	0.1	298.15	
R05418	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05419	-607.8	9.8	6.0	0.1	298.15	
R05420	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05421	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05422	-414.2	6.4	6.0	0.1	298.15	
R05423	-331.5	25.4	6.0	0.1	298.15	
R05424	12.0	3.3	6.0	0.1	298.15	
R05425	-403.1	6.1	6.0	0.1	298.15	
R05426	-445.0	6.6	6.0	0.1	298.15	
R05427	-330.6	6.4	6.0	0.1	298.15	
R05428	-402.7	13.6	6.0	0.1	298.15	
R05429	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05430	-386.5	16.8	6.0	0.1	298.15	
R05431	-473.9	7.6	6.0	0.1	298.15	
R05432	-388.6	16.9	6.0	0.1	298.15	
R05433	-476.0	7.6	6.0	0.1	298.15	
R05434	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05435	-390.0	25.4	6.0	0.1	298.15	
R05436	-392.1	25.4	6.0	0.1	298.15	
R05437	-386.5	16.8	6.0	0.1	298.15	
R05438	-388.6	16.9	6.0	0.1	298.15	
R05439	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05440	-401.9	13.2	6.0	0.1	298.15	
R05441	-448.1	7.0	6.0	0.1	298.15	
R05442	-401.0	6.1	6.0	0.1	298.15	
R05443	-401.0	6.1	6.0	0.1	298.15	
R05444	-441.6	10.9	6.0	0.1	298.15	
R05445	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05446	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05447	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05448	-449.2	7.0	6.0	0.1	298.15	
R05449	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05450	-447.1	7.0	6.0	0.1	298.15	
R05451	16.9	16.6	6.0	0.1	298.15	
R05452	-8.3	15.3	6.0	0.1	298.15	
R05453	-25.3	3.2	6.0	0.1	298.15	
R05454	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05455	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05456	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05459	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05462	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05463	-446.7	7.0	6.0	0.1	298.15	
R05465	-117.5	13.5	6.0	0.1	298.15	
R05466	-449.5	9.2	6.0	0.1	298.15	
R05467	9.4	14.6	6.0	0.1	298.15	
R05468	-595.7	24.9	6.0	0.1	298.15	
R05469	-526.1	11.0	6.0	0.1	298.15	
R05470	-240.2	3.1	6.0	0.1	298.15	
R05471	-29.9	2.0	6.0	0.1	298.15	
R05472	-0.5	11.5	6.0	0.1	298.15	
R05473	-598.7	4.1	6.0	0.1	298.15	
R05474	0.4	6.5	6.0	0.1	298.15	
R05475	-422.8	9.2	6.0	0.1	298.15	
R05476	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05477	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05478	-3.9	2.9	6.0	0.1	298.15	
R05479	169.1	1.7	6.0	0.1	298.15	
R05480	248.9	6.4	6.0	0.1	298.15	
R05481	113.6	2.2	6.0	0.1	298.15	
R05482	-216.1	8.1	6.0	0.1	298.15	
R05483	nan	nan	6.0	0.1	298.15	uncertainty is too high
R05484	nan	nan	6.0	0.1	298.15	uncertainty is too high
