!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='7.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R04708	-439.5	7.0	7.5	0.1	298.15	
R04709	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04710	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04711	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04713	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04714	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04715	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04716	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04717	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04718	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04719	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04720	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04721	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04722	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04723	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04724	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04725	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04726	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04727	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04728	3.1	3.7	7.5	0.1	298.15	
R04729	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04730	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04731	-34.0	9.8	7.5	0.1	298.15	
R04732	7.3	6.5	7.5	0.1	298.15	
R04733	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04734	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04736	0.0	0.0	7.5	0.1	298.15	
R04737	17.7	1.9	7.5	0.1	298.15	
R04738	0.7	2.9	7.5	0.1	298.15	
R04739	17.7	1.9	7.5	0.1	298.15	
R04740	0.7	2.9	7.5	0.1	298.15	
R04741	17.7	1.9	7.5	0.1	298.15	
R04742	32.5	2.7	7.5	0.1	298.15	
R04743	17.7	1.9	7.5	0.1	298.15	
R04744	0.7	2.9	7.5	0.1	298.15	
R04745	17.7	1.9	7.5	0.1	298.15	
R04746	0.7	2.9	7.5	0.1	298.15	
R04747	32.5	2.7	7.5	0.1	298.15	
R04748	21.7	2.9	7.5	0.1	298.15	
R04749	1.0	5.8	7.5	0.1	298.15	
R04751	48.0	17.6	7.5	0.1	298.15	
R04753	61.4	2.8	7.5	0.1	298.15	
R04754	49.1	6.3	7.5	0.1	298.15	
R04756	0.0	0.0	7.5	0.1	298.15	
R04758	4.5	3.1	7.5	0.1	298.15	
R04759	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04760	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04761	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04762	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04763	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04764	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04768	-152.4	12.9	7.5	0.1	298.15	
R04769	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04770	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04771	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04772	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04773	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04774	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04775	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04776	-24.2	15.3	7.5	0.1	298.15	
R04777	-24.8	15.2	7.5	0.1	298.15	
R04779	-15.7	4.3	7.5	0.1	298.15	
R04780	-12.9	4.3	7.5	0.1	298.15	
R04781	3.2	3.7	7.5	0.1	298.15	
R04782	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04783	-13.4	5.2	7.5	0.1	298.15	
R04784	-70.2	6.8	7.5	0.1	298.15	
R04785	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04786	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04787	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04789	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04790	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04791	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04792	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04794	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04795	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04798	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04799	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04800	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04801	-208.0	16.5	7.5	0.1	298.15	
R04803	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04804	6.8	5.8	7.5	0.1	298.15	
R04805	20.3	2.0	7.5	0.1	298.15	
R04806	-393.4	6.1	7.5	0.1	298.15	
R04807	-393.4	6.1	7.5	0.1	298.15	
R04808	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04809	3.2	3.7	7.5	0.1	298.15	
R04810	17.8	1.9	7.5	0.1	298.15	
R04811	26.6	6.4	7.5	0.1	298.15	
R04812	17.8	1.9	7.5	0.1	298.15	
R04813	-3.2	3.7	7.5	0.1	298.15	
R04817	11.9	15.1	7.5	0.1	298.15	
R04818	3.5	3.0	7.5	0.1	298.15	
R04819	4.5	3.1	7.5	0.1	298.15	
R04823	11.9	15.1	7.5	0.1	298.15	
R04824	3.5	3.0	7.5	0.1	298.15	
R04825	4.5	3.1	7.5	0.1	298.15	
R04826	-406.6	6.4	7.5	0.1	298.15	
R04827	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04829	3.5	3.0	7.5	0.1	298.15	
R04830	-4.5	3.1	7.5	0.1	298.15	
R04831	17.8	1.9	7.5	0.1	298.15	
R04832	3.5	3.0	7.5	0.1	298.15	
R04833	4.5	3.1	7.5	0.1	298.15	
R04834	17.8	1.9	7.5	0.1	298.15	
R04835	3.5	3.0	7.5	0.1	298.15	
R04836	4.5	3.1	7.5	0.1	298.15	
R04837	3.5	3.0	7.5	0.1	298.15	
R04838	4.5	3.1	7.5	0.1	298.15	
R04840	4.5	3.1	7.5	0.1	298.15	
R04842	3.5	3.0	7.5	0.1	298.15	
R04843	4.5	3.1	7.5	0.1	298.15	
R04844	17.8	1.9	7.5	0.1	298.15	
R04845	3.5	3.0	7.5	0.1	298.15	
R04846	4.5	3.1	7.5	0.1	298.15	
R04847	17.8	1.9	7.5	0.1	298.15	
R04849	-3.5	3.0	7.5	0.1	298.15	
R04850	-379.0	8.6	7.5	0.1	298.15	
R04852	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04853	-407.8	6.5	7.5	0.1	298.15	
R04854	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04855	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04856	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04857	4.2	11.3	7.5	0.1	298.15	
R04858	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04859	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04860	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04861	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04862	19.4	6.2	7.5	0.1	298.15	
R04863	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04864	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04866	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04867	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04868	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04869	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04870	-117.0	14.1	7.5	0.1	298.15	
R04872	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04874	-9.9	6.1	7.5	0.1	298.15	
R04875	-1.7	5.8	7.5	0.1	298.15	
R04876	-17.8	1.9	7.5	0.1	298.15	
R04877	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04878	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04879	276.9	10.2	7.5	0.1	298.15	
R04880	20.3	2.0	7.5	0.1	298.15	
R04881	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04882	-42.8	2.2	7.5	0.1	298.15	
R04883	-41.8	2.2	7.5	0.1	298.15	
R04884	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04885	46.3	10.1	7.5	0.1	298.15	
R04886	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04887	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04888	-42.7	2.2	7.5	0.1	298.15	
R04889	-41.7	2.2	7.5	0.1	298.15	
R04890	-94.6	9.0	7.5	0.1	298.15	
R04891	-42.7	2.2	7.5	0.1	298.15	
R04892	-41.7	2.2	7.5	0.1	298.15	
R04893	-94.5	9.0	7.5	0.1	298.15	
R04894	-88.0	12.5	7.5	0.1	298.15	
R04895	-0.7	2.9	7.5	0.1	298.15	
R04899	203.2	3.6	7.5	0.1	298.15	
R04900	-23.7	9.4	7.5	0.1	298.15	
R04901	3.2	3.1	7.5	0.1	298.15	
R04902	-439.6	7.0	7.5	0.1	298.15	
R04903	-42.7	2.2	7.5	0.1	298.15	
R04904	-173.3	8.5	7.5	0.1	298.15	
R04905	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04906	-139.7	10.9	7.5	0.1	298.15	
R04907	-209.5	13.5	7.5	0.1	298.15	
R04909	18.1	6.1	7.5	0.1	298.15	
R04910	-61.4	2.8	7.5	0.1	298.15	
R04911	-34.1	10.5	7.5	0.1	298.15	
R04913	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04914	-116.5	10.1	7.5	0.1	298.15	
R04915	-329.8	15.7	7.5	0.1	298.15	
R04916	-43.9	2.2	7.5	0.1	298.15	
R04917	-43.0	2.2	7.5	0.1	298.15	
R04918	8.5	6.1	7.5	0.1	298.15	
R04919	20.9	2.0	7.5	0.1	298.15	
R04920	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04921	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04922	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04923	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04924	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04925	133.9	15.3	7.5	0.1	298.15	
R04927	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04928	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04929	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04930	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04931	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04932	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04933	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04934	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04935	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04936	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04939	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04940	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04941	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04942	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04943	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04944	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04945	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04946	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04947	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04948	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04949	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04950	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04951	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04952	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04953	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04954	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04955	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04956	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04957	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04958	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04959	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04960	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04961	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04962	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04963	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04964	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04965	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04966	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04967	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04968	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04969	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04970	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04971	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04972	-30.4	24.5	7.5	0.1	298.15	
R04973	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04975	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04977	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04978	78.7	6.6	7.5	0.1	298.15	
R04979	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04980	-2283.4	20.5	7.5	0.1	298.15	
R04981	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04982	-373.1	11.8	7.5	0.1	298.15	
R04983	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04984	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04985	8.1	6.5	7.5	0.1	298.15	
R04986	-8.1	6.5	7.5	0.1	298.15	
R04987	-439.5	7.0	7.5	0.1	298.15	
R04988	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04989	-441.0	11.8	7.5	0.1	298.15	
R04990	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04993	nan	nan	7.5	0.1	298.15	uncertainty is too high
R04996	-42.7	2.2	7.5	0.1	298.15	
R04998	38.6	4.7	7.5	0.1	298.15	
R04999	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05000	-78.1	5.4	7.5	0.1	298.15	
R05001	-203.2	3.6	7.5	0.1	298.15	
R05002	-9.7	8.0	7.5	0.1	298.15	
R05010	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05030	-13.6	4.4	7.5	0.1	298.15	
R05032	-16.2	8.2	7.5	0.1	298.15	
R05035	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05036	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05037	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05038	2.8	3.1	7.5	0.1	298.15	
R05039	-460.5	9.4	7.5	0.1	298.15	
R05040	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05041	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05043	0.0	0.0	7.5	0.1	298.15	
R05044	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05045	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05046	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05048	-5.8	2.4	7.5	0.1	298.15	
R05049	-45.1	2.2	7.5	0.1	298.15	
R05050	-42.5	2.2	7.5	0.1	298.15	
R05051	42.6	2.2	7.5	0.1	298.15	
R05052	-8.6	3.6	7.5	0.1	298.15	
R05053	6.5	3.6	7.5	0.1	298.15	
R05055	-2.9	4.3	7.5	0.1	298.15	
R05056	-56.0	7.1	7.5	0.1	298.15	
R05057	56.0	7.1	7.5	0.1	298.15	
R05058	-77.3	6.2	7.5	0.1	298.15	
R05059	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05060	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05061	-5.3	6.6	7.5	0.1	298.15	
R05062	39.3	10.5	7.5	0.1	298.15	
R05063	26.0	9.2	7.5	0.1	298.15	
R05064	-27.9	15.3	7.5	0.1	298.15	
R05066	20.3	2.0	7.5	0.1	298.15	
R05068	18.8	2.0	7.5	0.1	298.15	
R05069	0.0	0.0	7.5	0.1	298.15	
R05070	-35.5	2.7	7.5	0.1	298.15	
R05071	0.0	0.0	7.5	0.1	298.15	
R05072	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05074	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05075	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05076	-3.2	3.7	7.5	0.1	298.15	
R05077	40.6	3.5	7.5	0.1	298.15	
R05078	3.2	3.7	7.5	0.1	298.15	
R05079	51.1	5.3	7.5	0.1	298.15	
R05080	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05081	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05083	-21.4	4.2	7.5	0.1	298.15	
R05084	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05085	-9.6	3.6	7.5	0.1	298.15	
R05086	-13.7	2.4	7.5	0.1	298.15	
R05087	-18.0	6.1	7.5	0.1	298.15	
R05088	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05089	-208.0	4.5	7.5	0.1	298.15	
R05090	-383.2	34.6	7.5	0.1	298.15	
R05092	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05097	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05098	-89.3	7.6	7.5	0.1	298.15	
R05099	-43.0	2.2	7.5	0.1	298.15	
R05100	0.4	10.4	7.5	0.1	298.15	
R05102	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05105	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05106	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05107	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05108	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05109	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05110	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05111	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05112	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05113	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05114	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05115	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05116	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05117	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05118	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05119	-42.7	2.2	7.5	0.1	298.15	
R05120	-102.2	11.1	7.5	0.1	298.15	
R05121	39.3	10.5	7.5	0.1	298.15	
R05122	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05123	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05124	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05125	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05126	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05127	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05128	69.0	11.7	7.5	0.1	298.15	
R05129	-96.0	10.8	7.5	0.1	298.15	
R05130	-67.0	8.4	7.5	0.1	298.15	
R05131	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05132	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05133	33.7	5.0	7.5	0.1	298.15	
R05134	33.6	5.0	7.5	0.1	298.15	
R05135	-36.8	5.7	7.5	0.1	298.15	
R05136	-9.8	4.1	7.5	0.1	298.15	
R05137	-71.7	8.9	7.5	0.1	298.15	
R05138	65.5	2.8	7.5	0.1	298.15	
R05141	-13.4	3.5	7.5	0.1	298.15	
R05142	-13.4	3.5	7.5	0.1	298.15	
R05144	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05145	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05146	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05147	11.3	2.3	7.5	0.1	298.15	
R05148	-394.1	13.6	7.5	0.1	298.15	
R05149	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05150	-44.0	14.9	7.5	0.1	298.15	
R05151	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05152	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05153	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05154	-438.5	7.0	7.5	0.1	298.15	
R05155	-370.2	15.1	7.5	0.1	298.15	
R05156	-457.7	8.1	7.5	0.1	298.15	
R05157	-348.4	12.5	7.5	0.1	298.15	
R05158	-438.6	7.0	7.5	0.1	298.15	
R05162	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05163	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05164	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05165	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05166	-9.0	7.3	7.5	0.1	298.15	
R05167	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05168	-8.2	3.5	7.5	0.1	298.15	
R05169	-29.3	9.2	7.5	0.1	298.15	
R05170	-32.4	9.1	7.5	0.1	298.15	
R05171	-13.4	9.0	7.5	0.1	298.15	
R05172	16.5	3.1	7.5	0.1	298.15	
R05173	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05174	-86.9	6.6	7.5	0.1	298.15	
R05175	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05176	0.0	0.0	7.5	0.1	298.15	
R05177	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05179	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05180	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05181	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05182	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05183	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05185	-513.5	48.2	7.5	0.1	298.15	
R05198	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05199	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05202	31.7	2.7	7.5	0.1	298.15	
R05207	3.6	4.6	7.5	0.1	298.15	
R05209	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05210	447.9	7.8	7.5	0.1	298.15	
R05211	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05212	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05213	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05214	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05215	447.9	7.8	7.5	0.1	298.15	
R05216	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05217	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05218	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05219	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05220	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05221	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05222	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05223	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05224	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05225	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05226	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05227	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05228	1048.5	22.4	7.5	0.1	298.15	
R05229	447.0	9.3	7.5	0.1	298.15	
R05230	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05231	21.3	2.0	7.5	0.1	298.15	
R05232	20.3	2.0	7.5	0.1	298.15	
R05233	20.3	2.0	7.5	0.1	298.15	
R05234	20.3	2.0	7.5	0.1	298.15	
R05235	-42.7	2.2	7.5	0.1	298.15	
R05236	-44.7	4.5	7.5	0.1	298.15	
R05237	-109.7	2.3	7.5	0.1	298.15	
R05238	-109.7	2.3	7.5	0.1	298.15	
R05239	-105.7	13.3	7.5	0.1	298.15	
R05240	26.1	10.8	7.5	0.1	298.15	
R05241	-105.7	13.3	7.5	0.1	298.15	
R05243	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05244	-92.8	16.7	7.5	0.1	298.15	
R05245	-257.9	10.9	7.5	0.1	298.15	
R05246	-259.6	11.2	7.5	0.1	298.15	
R05247	-448.8	14.5	7.5	0.1	298.15	
R05248	-255.1	10.8	7.5	0.1	298.15	
R05249	-439.4	7.0	7.5	0.1	298.15	
R05250	439.5	7.0	7.5	0.1	298.15	
R05251	-156.4	2.2	7.5	0.1	298.15	
R05252	115.8	7.0	7.5	0.1	298.15	
R05255	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05256	-255.0	10.8	7.5	0.1	298.15	
R05257	-255.5	10.8	7.5	0.1	298.15	
R05258	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05259	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05260	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05261	-317.1	12.9	7.5	0.1	298.15	
R05262	-318.1	13.0	7.5	0.1	298.15	
R05263	-317.1	12.9	7.5	0.1	298.15	
R05264	-318.1	13.0	7.5	0.1	298.15	
R05265	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05266	-392.4	6.1	7.5	0.1	298.15	
R05267	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05268	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05269	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05270	-187.9	6.3	7.5	0.1	298.15	
R05271	20.3	2.0	7.5	0.1	298.15	
R05272	-43.9	2.2	7.5	0.1	298.15	
R05273	495.5	6.2	7.5	0.1	298.15	
R05274	-364.4	7.5	7.5	0.1	298.15	
R05275	26.0	10.8	7.5	0.1	298.15	
R05276	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05277	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05278	-318.6	10.5	7.5	0.1	298.15	
R05279	-390.9	8.1	7.5	0.1	298.15	
R05280	390.7	8.1	7.5	0.1	298.15	
R05281	-392.4	6.1	7.5	0.1	298.15	
R05282	20.3	2.0	7.5	0.1	298.15	
R05283	20.3	2.0	7.5	0.1	298.15	
R05284	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05285	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05286	-42.7	2.2	7.5	0.1	298.15	
R05287	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05288	-392.4	6.1	7.5	0.1	298.15	
R05289	-41.7	2.2	7.5	0.1	298.15	
R05290	-394.1	13.6	7.5	0.1	298.15	
R05291	-395.1	13.6	7.5	0.1	298.15	
R05292	-36.8	13.5	7.5	0.1	298.15	
R05293	-35.8	13.5	7.5	0.1	298.15	
R05294	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05295	-251.5	10.3	7.5	0.1	298.15	
R05296	-45.6	3.4	7.5	0.1	298.15	
R05297	-0.7	2.9	7.5	0.1	298.15	
R05298	-10.7	2.5	7.5	0.1	298.15	
R05299	-316.4	10.5	7.5	0.1	298.15	
R05300	-9.3	7.0	7.5	0.1	298.15	
R05301	-601.5	15.6	7.5	0.1	298.15	
R05302	-461.4	9.5	7.5	0.1	298.15	
R05303	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05304	nan	nan	7.5	0.1	298.15	uncertainty is too high
R05305	17.8	1.9	7.5	0.1	298.15	
R05307	-33.1	4.9	7.5	0.1	298.15	
R05308	-88.3	13.4	7.5	0.1	298.15	
R05309	-36.8	13.5	7.5	0.1	298.15	
R05310	-75.3	12.4	7.5	0.1	298.15	
R05311	60.4	2.7	7.5	0.1	298.15	
R05312	-75.1	12.4	7.5	0.1	298.15	
R05313	-29.4	11.5	7.5	0.1	298.15	
R05314	-36.8	13.5	7.5	0.1	298.15	
R05315	3.5	3.0	7.5	0.1	298.15	
R05316	12.4	7.0	7.5	0.1	298.15	
R05317	-87.6	12.5	7.5	0.1	298.15	
